GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06085508004,B16001_089,NA,NA,NA,NA,130
06085508004,B16001_101,NA,NA,NA,0,NA
06085508101,B16001_005,NA,NA,59,NA,NA
06085508101,B16001_077,0,NA,NA,NA,NA
06085508101,B16001_083,NA,17,NA,NA,NA
06085508101,B16001_089,NA,NA,NA,NA,0
06085508101,B16001_101,NA,NA,NA,0,NA
06085508102,B16001_005,NA,NA,41,NA,NA
06085508102,B16001_077,0,NA,NA,NA,NA
06085508102,B16001_083,NA,0,NA,NA,NA
06085508102,B16001_089,NA,NA,NA,NA,0
06085508102,B16001_101,NA,NA,NA,0,NA
06085508202,B16001_005,NA,NA,50,NA,NA
06085508202,B16001_077,0,NA,NA,NA,NA
06085508202,B16001_083,NA,0,NA,NA,NA
06085508202,B16001_089,NA,NA,NA,NA,52
06085508202,B16001_101,NA,NA,NA,0,NA
06085508203,B16001_005,NA,NA,19,NA,NA
06085508203,B16001_077,0,NA,NA,NA,NA
06085508203,B16001_083,NA,0,NA,NA,NA
06085508203,B16001_089,NA,NA,NA,NA,12
06085508203,B16001_101,NA,NA,NA,0,NA
06085508204,B16001_005,NA,NA,46,NA,NA
06085508204,B16001_077,0,NA,NA,NA,NA
06085508204,B16001_083,NA,0,NA,NA,NA
06085508204,B16001_089,NA,NA,NA,NA,13
06085508204,B16001_101,NA,NA,NA,0,NA
06085508301,B16001_005,NA,NA,29,NA,NA
06085508301,B16001_077,0,NA,NA,NA,NA
06085508301,B16001_083,NA,0,NA,NA,NA
06085508301,B16001_089,NA,NA,NA,NA,0
06085508301,B16001_101,NA,NA,NA,0,NA
06085508303,B16001_005,NA,NA,4,NA,NA
06085508303,B16001_077,0,NA,NA,NA,NA
06085508303,B16001_083,NA,0,NA,NA,NA
06085508303,B16001_089,NA,NA,NA,NA,4
06085508303,B16001_101,NA,NA,NA,0,NA
06085508304,B16001_005,NA,NA,165,NA,NA
06085508304,B16001_077,0,NA,NA,NA,NA
06085508304,B16001_083,NA,0,NA,NA,NA
06085508304,B16001_089,NA,NA,NA,NA,33
06085508304,B16001_101,NA,NA,NA,0,NA
06085508401,B16001_005,NA,NA,50,NA,NA
06085508401,B16001_077,0,NA,NA,NA,NA
06085508401,B16001_083,NA,0,NA,NA,NA
06085508401,B16001_089,NA,NA,NA,NA,36
06085508401,B16001_101,NA,NA,NA,0,NA
06085508403,B16001_005,NA,NA,13,NA,NA
06085508403,B16001_077,10,NA,NA,NA,NA
06085508403,B16001_083,NA,0,NA,NA,NA
06085508403,B16001_089,NA,NA,NA,NA,14
06085508403,B16001_101,NA,NA,NA,0,NA
06085508404,B16001_005,NA,NA,135,NA,NA
06085508404,B16001_077,0,NA,NA,NA,NA
06085508404,B16001_083,NA,0,NA,NA,NA
06085508404,B16001_089,NA,NA,NA,NA,46
06085508404,B16001_101,NA,NA,NA,0,NA
06085508503,B16001_005,NA,NA,244,NA,NA
06085508503,B16001_077,0,NA,NA,NA,NA
06085508503,B16001_083,NA,0,NA,NA,NA
06085508503,B16001_089,NA,NA,NA,NA,40
06085508503,B16001_101,NA,NA,NA,0,NA
06085508504,B16001_005,NA,NA,522,NA,NA
06085508504,B16001_077,0,NA,NA,NA,NA
06085508504,B16001_083,NA,0,NA,NA,NA
06085508504,B16001_089,NA,NA,NA,NA,14
06085508504,B16001_101,NA,NA,NA,0,NA
06085508505,B16001_005,NA,NA,70,NA,NA
06085508505,B16001_077,0,NA,NA,NA,NA
06085508505,B16001_083,NA,0,NA,NA,NA
06085508505,B16001_089,NA,NA,NA,NA,84
06085508505,B16001_101,NA,NA,NA,0,NA
06085508507,B16001_005,NA,NA,8,NA,NA
06085508507,B16001_077,0,NA,NA,NA,NA
06085508507,B16001_083,NA,0,NA,NA,NA
06085508507,B16001_089,NA,NA,NA,NA,43
06085508507,B16001_101,NA,NA,NA,0,NA
06085508508,B16001_005,NA,NA,316,NA,NA
06085508508,B16001_077,0,NA,NA,NA,NA
06085508508,B16001_083,NA,10,NA,NA,NA
06085508508,B16001_089,NA,NA,NA,NA,101
06085508508,B16001_101,NA,NA,NA,0,NA
06085508601,B16001_005,NA,NA,208,NA,NA
06085508601,B16001_077,0,NA,NA,NA,NA
06085508601,B16001_083,NA,6,NA,NA,NA
06085508601,B16001_089,NA,NA,NA,NA,43
06085508601,B16001_101,NA,NA,NA,0,NA
06085508602,B16001_005,NA,NA,47,NA,NA
06085508602,B16001_077,0,NA,NA,NA,NA
06085508602,B16001_083,NA,0,NA,NA,NA
06085508602,B16001_089,NA,NA,NA,NA,9
06085508602,B16001_101,NA,NA,NA,0,NA
06085508703,B16001_005,NA,NA,69,NA,NA
06085508703,B16001_077,0,NA,NA,NA,NA
06085508703,B16001_083,NA,20,NA,NA,NA
06085508703,B16001_089,NA,NA,NA,NA,212
06085508703,B16001_101,NA,NA,NA,0,NA
06085508704,B16001_005,NA,NA,113,NA,NA
06085508704,B16001_077,0,NA,NA,NA,NA
06085508704,B16001_083,NA,0,NA,NA,NA
06085508704,B16001_089,NA,NA,NA,NA,47
06085508704,B16001_101,NA,NA,NA,0,NA
06085508800,B16001_005,NA,NA,594,NA,NA
06085508800,B16001_077,0,NA,NA,NA,NA
06085508800,B16001_083,NA,0,NA,NA,NA
06085508800,B16001_089,NA,NA,NA,NA,57
06085508800,B16001_101,NA,NA,NA,0,NA
06085508900,B16001_005,NA,NA,847,NA,NA
06085508900,B16001_077,0,NA,NA,NA,NA
06085508900,B16001_083,NA,9,NA,NA,NA
06085508900,B16001_089,NA,NA,NA,NA,33
06085508900,B16001_101,NA,NA,NA,0,NA
06085509000,B16001_005,NA,NA,1911,NA,NA
06085509000,B16001_077,0,NA,NA,NA,NA
06085509000,B16001_083,NA,18,NA,NA,NA
06085509000,B16001_089,NA,NA,NA,NA,88
06085509000,B16001_101,NA,NA,NA,0,NA
06085509102,B16001_005,NA,NA,25,NA,NA
06085509102,B16001_077,0,NA,NA,NA,NA
06085509102,B16001_083,NA,15,NA,NA,NA
06085509102,B16001_089,NA,NA,NA,NA,0
06085509102,B16001_101,NA,NA,NA,0,NA
06085509105,B16001_005,NA,NA,575,NA,NA
06085509105,B16001_077,0,NA,NA,NA,NA
06085509105,B16001_083,NA,0,NA,NA,NA
06085509105,B16001_089,NA,NA,NA,NA,0
06085509105,B16001_101,NA,NA,NA,0,NA
06085509106,B16001_005,NA,NA,549,NA,NA
06085509106,B16001_077,0,NA,NA,NA,NA
06085509106,B16001_083,NA,0,NA,NA,NA
06085509106,B16001_089,NA,NA,NA,NA,30
06085509106,B16001_101,NA,NA,NA,0,NA
06085509107,B16001_005,NA,NA,604,NA,NA
06085509107,B16001_077,0,NA,NA,NA,NA
06085509107,B16001_083,NA,49,NA,NA,NA
06085509107,B16001_089,NA,NA,NA,NA,63
06085509107,B16001_101,NA,NA,NA,0,NA
06085509108,B16001_005,NA,NA,352,NA,NA
06085509108,B16001_077,16,NA,NA,NA,NA
06085509108,B16001_083,NA,0,NA,NA,NA
06085509108,B16001_089,NA,NA,NA,NA,8
06085509108,B16001_101,NA,NA,NA,0,NA
06085509109,B16001_005,NA,NA,45,NA,NA
06085509109,B16001_077,0,NA,NA,NA,NA
06085509109,B16001_083,NA,0,NA,NA,NA
06085509109,B16001_089,NA,NA,NA,NA,0
06085509109,B16001_101,NA,NA,NA,0,NA
06085509201,B16001_005,NA,NA,278,NA,NA
06085509201,B16001_077,0,NA,NA,NA,NA
06085509201,B16001_083,NA,0,NA,NA,NA
06085509201,B16001_089,NA,NA,NA,NA,0
06085509201,B16001_101,NA,NA,NA,0,NA
06085509202,B16001_005,NA,NA,166,NA,NA
06085509202,B16001_077,0,NA,NA,NA,NA
06085509202,B16001_083,NA,0,NA,NA,NA
06085509202,B16001_089,NA,NA,NA,NA,16
06085509202,B16001_101,NA,NA,NA,0,NA
06085509302,B16001_005,NA,NA,107,NA,NA
06085509302,B16001_077,0,NA,NA,NA,NA
06085509302,B16001_083,NA,0,NA,NA,NA
06085509302,B16001_089,NA,NA,NA,NA,16
06085509302,B16001_101,NA,NA,NA,0,NA
06085509303,B16001_005,NA,NA,202,NA,NA
06085509303,B16001_077,0,NA,NA,NA,NA
06085509303,B16001_083,NA,0,NA,NA,NA
06085509303,B16001_089,NA,NA,NA,NA,58
06085509303,B16001_101,NA,NA,NA,0,NA
06085509304,B16001_005,NA,NA,218,NA,NA
06085509304,B16001_077,0,NA,NA,NA,NA
06085509304,B16001_083,NA,0,NA,NA,NA
06085509304,B16001_089,NA,NA,NA,NA,28
06085509304,B16001_101,NA,NA,NA,0,NA
06085509401,B16001_005,NA,NA,10,NA,NA
06085509401,B16001_077,0,NA,NA,NA,NA
06085509401,B16001_083,NA,0,NA,NA,NA
06085509401,B16001_089,NA,NA,NA,NA,0
06085509401,B16001_101,NA,NA,NA,0,NA
06085509403,B16001_005,NA,NA,605,NA,NA
06085509403,B16001_077,0,NA,NA,NA,NA
06085509403,B16001_083,NA,0,NA,NA,NA
06085509403,B16001_089,NA,NA,NA,NA,0
06085509403,B16001_101,NA,NA,NA,0,NA
06085509404,B16001_005,NA,NA,676,NA,NA
06085509404,B16001_077,0,NA,NA,NA,NA
06085509404,B16001_083,NA,0,NA,NA,NA
06085509404,B16001_089,NA,NA,NA,NA,38
06085509404,B16001_101,NA,NA,NA,0,NA
06085509500,B16001_005,NA,NA,807,NA,NA
06085509500,B16001_077,0,NA,NA,NA,NA
06085509500,B16001_083,NA,0,NA,NA,NA
06085509500,B16001_089,NA,NA,NA,NA,0
06085509500,B16001_101,NA,NA,NA,0,NA
06085509600,B16001_005,NA,NA,85,NA,NA
06085509600,B16001_077,0,NA,NA,NA,NA
06085509600,B16001_083,NA,0,NA,NA,NA
06085509600,B16001_089,NA,NA,NA,NA,0
06085509600,B16001_101,NA,NA,NA,0,NA
06085509700,B16001_005,NA,NA,76,NA,NA
06085509700,B16001_077,0,NA,NA,NA,NA
06085509700,B16001_083,NA,0,NA,NA,NA
06085509700,B16001_089,NA,NA,NA,NA,0
06085509700,B16001_101,NA,NA,NA,0,NA
06085509801,B16001_005,NA,NA,195,NA,NA
06085509801,B16001_077,29,NA,NA,NA,NA
06085509801,B16001_083,NA,0,NA,NA,NA
06085509801,B16001_089,NA,NA,NA,NA,1
06085509801,B16001_101,NA,NA,NA,0,NA
06085509802,B16001_005,NA,NA,84,NA,NA
06085509802,B16001_077,0,NA,NA,NA,NA
06085509802,B16001_083,NA,0,NA,NA,NA
06085509802,B16001_089,NA,NA,NA,NA,68
06085509802,B16001_101,NA,NA,NA,0,NA
06085509901,B16001_005,NA,NA,0,NA,NA
06085509901,B16001_077,0,NA,NA,NA,NA
06085509901,B16001_083,NA,0,NA,NA,NA
06085509901,B16001_089,NA,NA,NA,NA,0
06085509901,B16001_101,NA,NA,NA,0,NA
06085509902,B16001_005,NA,NA,130,NA,NA
06085509902,B16001_077,8,NA,NA,NA,NA
06085509902,B16001_083,NA,0,NA,NA,NA
06085509902,B16001_089,NA,NA,NA,NA,0
06085509902,B16001_101,NA,NA,NA,0,NA
06085510001,B16001_005,NA,NA,25,NA,NA
06085510001,B16001_077,0,NA,NA,NA,NA
06085510001,B16001_083,NA,0,NA,NA,NA
06085510001,B16001_089,NA,NA,NA,NA,98
06085510001,B16001_101,NA,NA,NA,0,NA
06085510002,B16001_005,NA,NA,22,NA,NA
06085510002,B16001_077,0,NA,NA,NA,NA
06085510002,B16001_083,NA,0,NA,NA,NA
06085510002,B16001_089,NA,NA,NA,NA,0
06085510002,B16001_101,NA,NA,NA,0,NA
06085510100,B16001_005,NA,NA,9,NA,NA
06085510100,B16001_077,0,NA,NA,NA,NA
06085510100,B16001_083,NA,0,NA,NA,NA
06085510100,B16001_089,NA,NA,NA,NA,0
06085510100,B16001_101,NA,NA,NA,0,NA
06085510200,B16001_005,NA,NA,60,NA,NA
06085510200,B16001_077,0,NA,NA,NA,NA
06085510200,B16001_083,NA,0,NA,NA,NA
06085510200,B16001_089,NA,NA,NA,NA,0
06085510200,B16001_101,NA,NA,NA,0,NA
06085510300,B16001_005,NA,NA,27,NA,NA
06085510300,B16001_077,0,NA,NA,NA,NA
06085510300,B16001_083,NA,13,NA,NA,NA
06085510300,B16001_089,NA,NA,NA,NA,0
06085510300,B16001_101,NA,NA,NA,0,NA
06085510400,B16001_005,NA,NA,7,NA,NA
06085510400,B16001_077,0,NA,NA,NA,NA
06085510400,B16001_083,NA,0,NA,NA,NA
06085510400,B16001_089,NA,NA,NA,NA,0
06085510400,B16001_101,NA,NA,NA,0,NA
06085510500,B16001_005,NA,NA,11,NA,NA
06085510500,B16001_077,0,NA,NA,NA,NA
06085510500,B16001_083,NA,0,NA,NA,NA
06085510500,B16001_089,NA,NA,NA,NA,43
06085510500,B16001_101,NA,NA,NA,0,NA
06085510600,B16001_005,NA,NA,298,NA,NA
06085510600,B16001_077,0,NA,NA,NA,NA
06085510600,B16001_083,NA,0,NA,NA,NA
06085510600,B16001_089,NA,NA,NA,NA,47
06085510600,B16001_101,NA,NA,NA,0,NA
06085510700,B16001_005,NA,NA,106,NA,NA
06085510700,B16001_077,0,NA,NA,NA,NA
06085510700,B16001_083,NA,0,NA,NA,NA
06085510700,B16001_089,NA,NA,NA,NA,0
06085510700,B16001_101,NA,NA,NA,0,NA
06085510801,B16001_005,NA,NA,54,NA,NA
06085510801,B16001_077,0,NA,NA,NA,NA
06085510801,B16001_083,NA,0,NA,NA,NA
06085510801,B16001_089,NA,NA,NA,NA,0
06085510801,B16001_101,NA,NA,NA,0,NA
06085510802,B16001_005,NA,NA,14,NA,NA
06085510802,B16001_077,0,NA,NA,NA,NA
06085510802,B16001_083,NA,0,NA,NA,NA
06085510802,B16001_089,NA,NA,NA,NA,12
06085510802,B16001_101,NA,NA,NA,0,NA
06085510803,B16001_005,NA,NA,0,NA,NA
06085510803,B16001_077,0,NA,NA,NA,NA
06085510803,B16001_083,NA,0,NA,NA,NA
06085510803,B16001_089,NA,NA,NA,NA,0
06085510803,B16001_101,NA,NA,NA,0,NA
06085510900,B16001_005,NA,NA,93,NA,NA
06085510900,B16001_077,0,NA,NA,NA,NA
06085510900,B16001_083,NA,0,NA,NA,NA
06085510900,B16001_089,NA,NA,NA,NA,0
06085510900,B16001_101,NA,NA,NA,0,NA
06085511000,B16001_005,NA,NA,71,NA,NA
06085511000,B16001_077,0,NA,NA,NA,NA
06085511000,B16001_083,NA,0,NA,NA,NA
06085511000,B16001_089,NA,NA,NA,NA,0
06085511000,B16001_101,NA,NA,NA,0,NA
06085511100,B16001_005,NA,NA,35,NA,NA
06085511100,B16001_077,0,NA,NA,NA,NA
06085511100,B16001_083,NA,0,NA,NA,NA
06085511100,B16001_089,NA,NA,NA,NA,0
06085511100,B16001_101,NA,NA,NA,0,NA
06085511200,B16001_005,NA,NA,0,NA,NA
06085511200,B16001_077,0,NA,NA,NA,NA
06085511200,B16001_083,NA,0,NA,NA,NA
06085511200,B16001_089,NA,NA,NA,NA,2
06085511200,B16001_101,NA,NA,NA,0,NA
06085511301,B16001_005,NA,NA,4,NA,NA
06085511301,B16001_077,0,NA,NA,NA,NA
06085511301,B16001_083,NA,20,NA,NA,NA
06085511301,B16001_089,NA,NA,NA,NA,0
06085511301,B16001_101,NA,NA,NA,0,NA
06085511302,B16001_005,NA,NA,21,NA,NA
06085511302,B16001_077,0,NA,NA,NA,NA
06085511302,B16001_083,NA,175,NA,NA,NA
06085511302,B16001_089,NA,NA,NA,NA,0
06085511302,B16001_101,NA,NA,NA,0,NA
06085511400,B16001_005,NA,NA,5,NA,NA
06085511400,B16001_077,0,NA,NA,NA,NA
06085511400,B16001_083,NA,0,NA,NA,NA
06085511400,B16001_089,NA,NA,NA,NA,0
06085511400,B16001_101,NA,NA,NA,0,NA
06085511500,B16001_005,NA,NA,87,NA,NA
06085511500,B16001_077,0,NA,NA,NA,NA
06085511500,B16001_083,NA,0,NA,NA,NA
06085511500,B16001_089,NA,NA,NA,NA,7
06085511500,B16001_101,NA,NA,NA,0,NA
06085511608,B16001_005,NA,NA,8,NA,NA
06085511608,B16001_077,0,NA,NA,NA,NA
06085511608,B16001_083,NA,0,NA,NA,NA
06085511608,B16001_089,NA,NA,NA,NA,20
06085511608,B16001_101,NA,NA,NA,0,NA
06085511609,B16001_005,NA,NA,3,NA,NA
06085511609,B16001_077,0,NA,NA,NA,NA
06085511609,B16001_083,NA,0,NA,NA,NA
06085511609,B16001_089,NA,NA,NA,NA,0
06085511609,B16001_101,NA,NA,NA,0,NA
06085511701,B16001_005,NA,NA,8,NA,NA
06085511701,B16001_077,0,NA,NA,NA,NA
06085511701,B16001_083,NA,0,NA,NA,NA
06085511701,B16001_089,NA,NA,NA,NA,9
06085511701,B16001_101,NA,NA,NA,0,NA
06085511702,B16001_005,NA,NA,8,NA,NA
06085511702,B16001_077,0,NA,NA,NA,NA
06085511702,B16001_083,NA,0,NA,NA,NA
06085511702,B16001_089,NA,NA,NA,NA,0
06085511702,B16001_101,NA,NA,NA,0,NA
06085511704,B16001_005,NA,NA,0,NA,NA
06085511704,B16001_077,0,NA,NA,NA,NA
06085511704,B16001_083,NA,0,NA,NA,NA
06085511704,B16001_089,NA,NA,NA,NA,0
06085511704,B16001_101,NA,NA,NA,0,NA
06085511705,B16001_005,NA,NA,16,NA,NA
06085511705,B16001_077,0,NA,NA,NA,NA
06085511705,B16001_083,NA,0,NA,NA,NA
06085511705,B16001_089,NA,NA,NA,NA,37
06085511705,B16001_101,NA,NA,NA,0,NA
06085511707,B16001_005,NA,NA,37,NA,NA
06085511707,B16001_077,0,NA,NA,NA,NA
06085511707,B16001_083,NA,0,NA,NA,NA
06085511707,B16001_089,NA,NA,NA,NA,10
06085511707,B16001_101,NA,NA,NA,0,NA
06085511800,B16001_005,NA,NA,18,NA,NA
06085511800,B16001_077,0,NA,NA,NA,NA
06085511800,B16001_083,NA,0,NA,NA,NA
06085511800,B16001_089,NA,NA,NA,NA,0
06085511800,B16001_101,NA,NA,NA,0,NA
06085511905,B16001_005,NA,NA,26,NA,NA
06085511905,B16001_077,0,NA,NA,NA,NA
06085511905,B16001_083,NA,0,NA,NA,NA
06085511905,B16001_089,NA,NA,NA,NA,0
06085511905,B16001_101,NA,NA,NA,0,NA
06085511907,B16001_005,NA,NA,122,NA,NA
06085511907,B16001_077,0,NA,NA,NA,NA
06085511907,B16001_083,NA,0,NA,NA,NA
06085511907,B16001_089,NA,NA,NA,NA,17
06085511907,B16001_101,NA,NA,NA,0,NA
06085511909,B16001_005,NA,NA,27,NA,NA
06085511909,B16001_077,0,NA,NA,NA,NA
06085511909,B16001_083,NA,0,NA,NA,NA
06085511909,B16001_089,NA,NA,NA,NA,102
06085511909,B16001_101,NA,NA,NA,0,NA
06085511910,B16001_005,NA,NA,0,NA,NA
06085511910,B16001_077,0,NA,NA,NA,NA
06085511910,B16001_083,NA,0,NA,NA,NA
06085511910,B16001_089,NA,NA,NA,NA,0
06085511910,B16001_101,NA,NA,NA,0,NA
06085511911,B16001_005,NA,NA,79,NA,NA
06085511911,B16001_077,0,NA,NA,NA,NA
06085511911,B16001_083,NA,0,NA,NA,NA
06085511911,B16001_089,NA,NA,NA,NA,0
06085511911,B16001_101,NA,NA,NA,0,NA
06085511912,B16001_005,NA,NA,51,NA,NA
06085511912,B16001_077,0,NA,NA,NA,NA
06085511912,B16001_083,NA,1,NA,NA,NA
06085511912,B16001_089,NA,NA,NA,NA,27
06085511912,B16001_101,NA,NA,NA,0,NA
06085511913,B16001_005,NA,NA,14,NA,NA
06085511913,B16001_077,0,NA,NA,NA,NA
06085511913,B16001_083,NA,0,NA,NA,NA
06085511913,B16001_089,NA,NA,NA,NA,14
06085511913,B16001_101,NA,NA,NA,0,NA
06085511914,B16001_005,NA,NA,37,NA,NA
06085511914,B16001_077,0,NA,NA,NA,NA
06085511914,B16001_083,NA,0,NA,NA,NA
06085511914,B16001_089,NA,NA,NA,NA,61
06085511914,B16001_101,NA,NA,NA,0,NA
06085511915,B16001_005,NA,NA,611,NA,NA
06085511915,B16001_077,0,NA,NA,NA,NA
06085511915,B16001_083,NA,0,NA,NA,NA
06085511915,B16001_089,NA,NA,NA,NA,150
06085511915,B16001_101,NA,NA,NA,0,NA
06085511916,B16001_005,NA,NA,120,NA,NA
06085511916,B16001_077,0,NA,NA,NA,NA
06085511916,B16001_083,NA,0,NA,NA,NA
06085511916,B16001_089,NA,NA,NA,NA,92
06085511916,B16001_101,NA,NA,NA,0,NA
06085512001,B16001_005,NA,NA,207,NA,NA
06085512001,B16001_077,15,NA,NA,NA,NA
06085512001,B16001_083,NA,20,NA,NA,NA
06085512001,B16001_089,NA,NA,NA,NA,275
06085512001,B16001_101,NA,NA,NA,0,NA
06085512005,B16001_005,NA,NA,197,NA,NA
06085512005,B16001_077,0,NA,NA,NA,NA
06085512005,B16001_083,NA,0,NA,NA,NA
06085512005,B16001_089,NA,NA,NA,NA,243
06085512005,B16001_101,NA,NA,NA,0,NA
06085512017,B16001_005,NA,NA,1539,NA,NA
06085512017,B16001_077,0,NA,NA,NA,NA
06085512017,B16001_083,NA,0,NA,NA,NA
06085512017,B16001_089,NA,NA,NA,NA,1245
06085512017,B16001_101,NA,NA,NA,0,NA
06085512019,B16001_005,NA,NA,236,NA,NA
06085512019,B16001_077,0,NA,NA,NA,NA
06085512019,B16001_083,NA,0,NA,NA,NA
06085512019,B16001_089,NA,NA,NA,NA,280
06085512019,B16001_101,NA,NA,NA,0,NA
06085512020,B16001_005,NA,NA,585,NA,NA
06085512020,B16001_077,0,NA,NA,NA,NA
06085512020,B16001_083,NA,0,NA,NA,NA
06085512020,B16001_089,NA,NA,NA,NA,646
06085512020,B16001_101,NA,NA,NA,0,NA
06085512021,B16001_005,NA,NA,171,NA,NA
06085512021,B16001_077,0,NA,NA,NA,NA
06085512021,B16001_083,NA,0,NA,NA,NA
06085512021,B16001_089,NA,NA,NA,NA,594
06085512021,B16001_101,NA,NA,NA,0,NA
06085512022,B16001_005,NA,NA,465,NA,NA
06085512022,B16001_077,48,NA,NA,NA,NA
06085512022,B16001_083,NA,0,NA,NA,NA
06085512022,B16001_089,NA,NA,NA,NA,496
06085512022,B16001_101,NA,NA,NA,0,NA
06085512023,B16001_005,NA,NA,569,NA,NA
06085512023,B16001_077,0,NA,NA,NA,NA
06085512023,B16001_083,NA,0,NA,NA,NA
06085512023,B16001_089,NA,NA,NA,NA,120
06085512023,B16001_101,NA,NA,NA,0,NA
06085512024,B16001_005,NA,NA,144,NA,NA
06085512024,B16001_077,6,NA,NA,NA,NA
06085512024,B16001_083,NA,6,NA,NA,NA
06085512024,B16001_089,NA,NA,NA,NA,149
06085512024,B16001_101,NA,NA,NA,0,NA
06085512025,B16001_005,NA,NA,93,NA,NA
06085512025,B16001_077,0,NA,NA,NA,NA
06085512025,B16001_083,NA,0,NA,NA,NA
06085512025,B16001_089,NA,NA,NA,NA,148
06085512025,B16001_101,NA,NA,NA,0,NA
06085512026,B16001_005,NA,NA,391,NA,NA
06085512026,B16001_077,0,NA,NA,NA,NA
06085512026,B16001_083,NA,0,NA,NA,NA
06085512026,B16001_089,NA,NA,NA,NA,325
06085512026,B16001_101,NA,NA,NA,0,NA
06085512027,B16001_005,NA,NA,119,NA,NA
06085512027,B16001_077,0,NA,NA,NA,NA
06085512027,B16001_083,NA,10,NA,NA,NA
06085512027,B16001_089,NA,NA,NA,NA,170
06085512027,B16001_101,NA,NA,NA,0,NA
06085512029,B16001_005,NA,NA,321,NA,NA
06085512029,B16001_077,0,NA,NA,NA,NA
06085512029,B16001_083,NA,0,NA,NA,NA
06085512029,B16001_089,NA,NA,NA,NA,130
06085512029,B16001_101,NA,NA,NA,0,NA
06085512030,B16001_005,NA,NA,81,NA,NA
06085512030,B16001_077,0,NA,NA,NA,NA
06085512030,B16001_083,NA,0,NA,NA,NA
06085512030,B16001_089,NA,NA,NA,NA,22
06085512030,B16001_101,NA,NA,NA,0,NA
06085512031,B16001_005,NA,NA,81,NA,NA
06085512031,B16001_077,0,NA,NA,NA,NA
06085512031,B16001_083,NA,0,NA,NA,NA
06085512031,B16001_089,NA,NA,NA,NA,147
06085512031,B16001_101,NA,NA,NA,0,NA
06085512032,B16001_005,NA,NA,140,NA,NA
06085512032,B16001_077,7,NA,NA,NA,NA
06085512032,B16001_083,NA,0,NA,NA,NA
06085512032,B16001_089,NA,NA,NA,NA,15
06085512032,B16001_101,NA,NA,NA,0,NA
06085512033,B16001_005,NA,NA,333,NA,NA
06085512033,B16001_077,0,NA,NA,NA,NA
06085512033,B16001_083,NA,0,NA,NA,NA
06085512033,B16001_089,NA,NA,NA,NA,10
06085512033,B16001_101,NA,NA,NA,0,NA
06085512034,B16001_005,NA,NA,126,NA,NA
06085512034,B16001_077,0,NA,NA,NA,NA
06085512034,B16001_083,NA,0,NA,NA,NA
06085512034,B16001_089,NA,NA,NA,NA,204
06085512034,B16001_101,NA,NA,NA,0,NA
06085512035,B16001_005,NA,NA,198,NA,NA
06085512035,B16001_077,0,NA,NA,NA,NA
06085512035,B16001_083,NA,6,NA,NA,NA
06085512035,B16001_089,NA,NA,NA,NA,65
06085512035,B16001_101,NA,NA,NA,0,NA
06085512036,B16001_005,NA,NA,190,NA,NA
06085512036,B16001_077,5,NA,NA,NA,NA
06085512036,B16001_083,NA,0,NA,NA,NA
06085512036,B16001_089,NA,NA,NA,NA,10
06085512036,B16001_101,NA,NA,NA,0,NA
06085512037,B16001_005,NA,NA,136,NA,NA
06085512037,B16001_077,6,NA,NA,NA,NA
06085512037,B16001_083,NA,0,NA,NA,NA
06085512037,B16001_089,NA,NA,NA,NA,41
06085512037,B16001_101,NA,NA,NA,0,NA
06085512038,B16001_005,NA,NA,172,NA,NA
06085512038,B16001_077,0,NA,NA,NA,NA
06085512038,B16001_083,NA,13,NA,NA,NA
06085512038,B16001_089,NA,NA,NA,NA,348
06085512038,B16001_101,NA,NA,NA,0,NA
06085512039,B16001_005,NA,NA,224,NA,NA
06085512039,B16001_077,0,NA,NA,NA,NA
06085512039,B16001_083,NA,0,NA,NA,NA
06085512039,B16001_089,NA,NA,NA,NA,517
06085512039,B16001_101,NA,NA,NA,0,NA
06085512042,B16001_005,NA,NA,302,NA,NA
06085512042,B16001_077,0,NA,NA,NA,NA
06085512042,B16001_083,NA,0,NA,NA,NA
06085512042,B16001_089,NA,NA,NA,NA,376
06085512042,B16001_101,NA,NA,NA,0,NA
06085512043,B16001_005,NA,NA,1537,NA,NA
06085512043,B16001_077,28,NA,NA,NA,NA
06085512043,B16001_083,NA,0,NA,NA,NA
06085512043,B16001_089,NA,NA,NA,NA,639
06085512043,B16001_101,NA,NA,NA,0,NA
06085512045,B16001_005,NA,NA,93,NA,NA
06085512045,B16001_077,0,NA,NA,NA,NA
06085512045,B16001_083,NA,0,NA,NA,NA
06085512045,B16001_089,NA,NA,NA,NA,137
06085512045,B16001_101,NA,NA,NA,0,NA
06085512047,B16001_005,NA,NA,547,NA,NA
06085512047,B16001_077,0,NA,NA,NA,NA
06085512047,B16001_083,NA,0,NA,NA,NA
06085512047,B16001_089,NA,NA,NA,NA,68
06085512047,B16001_101,NA,NA,NA,0,NA
06085512052,B16001_005,NA,NA,217,NA,NA
06085512052,B16001_077,0,NA,NA,NA,NA
06085512052,B16001_083,NA,30,NA,NA,NA
06085512052,B16001_089,NA,NA,NA,NA,66
06085512052,B16001_101,NA,NA,NA,0,NA
06085512053,B16001_005,NA,NA,373,NA,NA
06085512053,B16001_077,27,NA,NA,NA,NA
06085512053,B16001_083,NA,0,NA,NA,NA
06085512053,B16001_089,NA,NA,NA,NA,154
06085512053,B16001_101,NA,NA,NA,0,NA
06085512100,B16001_005,NA,NA,240,NA,NA
