GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06001420100,C16001_024,NA,NA,NA,NA,4
06001420100,C16001_029,NA,NA,NA,0,NA
06001420200,C16001_005,NA,NA,0,NA,NA
06001420200,C16001_020,NA,21,NA,NA,NA
06001420200,C16001_023,100,NA,NA,NA,NA
06001420200,C16001_024,NA,NA,NA,NA,33
06001420200,C16001_029,NA,NA,NA,19,NA
06001420300,C16001_005,NA,NA,162,NA,NA
06001420300,C16001_020,NA,85,NA,NA,NA
06001420300,C16001_023,412,NA,NA,NA,NA
06001420300,C16001_024,NA,NA,NA,NA,0
06001420300,C16001_029,NA,NA,NA,0,NA
06001420400,C16001_005,NA,NA,157,NA,NA
06001420400,C16001_020,NA,133,NA,NA,NA
06001420400,C16001_023,296,NA,NA,NA,NA
06001420400,C16001_024,NA,NA,NA,NA,17
06001420400,C16001_029,NA,NA,NA,0,NA
06001420500,C16001_005,NA,NA,85,NA,NA
06001420500,C16001_020,NA,0,NA,NA,NA
06001420500,C16001_023,109,NA,NA,NA,NA
06001420500,C16001_024,NA,NA,NA,NA,5
06001420500,C16001_029,NA,NA,NA,21,NA
06001420600,C16001_005,NA,NA,21,NA,NA
06001420600,C16001_020,NA,0,NA,NA,NA
06001420600,C16001_023,44,NA,NA,NA,NA
06001420600,C16001_024,NA,NA,NA,NA,0
06001420600,C16001_029,NA,NA,NA,0,NA
06001421100,C16001_005,NA,NA,4,NA,NA
06001421100,C16001_020,NA,0,NA,NA,NA
06001421100,C16001_023,22,NA,NA,NA,NA
06001421100,C16001_024,NA,NA,NA,NA,0
06001421100,C16001_029,NA,NA,NA,3,NA
06001421200,C16001_005,NA,NA,42,NA,NA
06001421200,C16001_020,NA,0,NA,NA,NA
06001421200,C16001_023,42,NA,NA,NA,NA
06001421200,C16001_024,NA,NA,NA,NA,0
06001421200,C16001_029,NA,NA,NA,0,NA
06001421300,C16001_005,NA,NA,27,NA,NA
06001421300,C16001_020,NA,0,NA,NA,NA
06001421300,C16001_023,0,NA,NA,NA,NA
06001421300,C16001_024,NA,NA,NA,NA,0
06001421300,C16001_029,NA,NA,NA,0,NA
06001421400,C16001_005,NA,NA,19,NA,NA
06001421400,C16001_020,NA,0,NA,NA,NA
06001421400,C16001_023,5,NA,NA,NA,NA
06001421400,C16001_024,NA,NA,NA,NA,0
06001421400,C16001_029,NA,NA,NA,0,NA
06001421500,C16001_005,NA,NA,22,NA,NA
06001421500,C16001_020,NA,0,NA,NA,NA
06001421500,C16001_023,35,NA,NA,NA,NA
06001421500,C16001_024,NA,NA,NA,NA,0
06001421500,C16001_029,NA,NA,NA,0,NA
06001421600,C16001_005,NA,NA,9,NA,NA
06001421600,C16001_020,NA,21,NA,NA,NA
06001421600,C16001_023,0,NA,NA,NA,NA
06001421600,C16001_024,NA,NA,NA,NA,3
06001421600,C16001_029,NA,NA,NA,0,NA
06001421700,C16001_005,NA,NA,38,NA,NA
06001421700,C16001_020,NA,12,NA,NA,NA
06001421700,C16001_023,130,NA,NA,NA,NA
06001421700,C16001_024,NA,NA,NA,NA,2
06001421700,C16001_029,NA,NA,NA,0,NA
06001421800,C16001_005,NA,NA,11,NA,NA
06001421800,C16001_020,NA,7,NA,NA,NA
06001421800,C16001_023,1,NA,NA,NA,NA
06001421800,C16001_024,NA,NA,NA,NA,8
06001421800,C16001_029,NA,NA,NA,0,NA
06001421900,C16001_005,NA,NA,39,NA,NA
06001421900,C16001_020,NA,9,NA,NA,NA
06001421900,C16001_023,22,NA,NA,NA,NA
06001421900,C16001_024,NA,NA,NA,NA,0
06001421900,C16001_029,NA,NA,NA,26,NA
06001422000,C16001_005,NA,NA,19,NA,NA
06001422000,C16001_020,NA,3,NA,NA,NA
06001422000,C16001_023,0,NA,NA,NA,NA
06001422000,C16001_024,NA,NA,NA,NA,0
06001422000,C16001_029,NA,NA,NA,0,NA
06001422100,C16001_005,NA,NA,70,NA,NA
06001422100,C16001_020,NA,0,NA,NA,NA
06001422100,C16001_023,48,NA,NA,NA,NA
06001422100,C16001_024,NA,NA,NA,NA,11
06001422100,C16001_029,NA,NA,NA,0,NA
06001422200,C16001_005,NA,NA,108,NA,NA
06001422200,C16001_020,NA,0,NA,NA,NA
06001422200,C16001_023,36,NA,NA,NA,NA
06001422200,C16001_024,NA,NA,NA,NA,0
06001422200,C16001_029,NA,NA,NA,32,NA
06001422300,C16001_005,NA,NA,22,NA,NA
06001422300,C16001_020,NA,10,NA,NA,NA
06001422300,C16001_023,59,NA,NA,NA,NA
06001422300,C16001_024,NA,NA,NA,NA,18
06001422300,C16001_029,NA,NA,NA,0,NA
06001422400,C16001_005,NA,NA,40,NA,NA
06001422400,C16001_020,NA,49,NA,NA,NA
06001422400,C16001_023,208,NA,NA,NA,NA
06001422400,C16001_024,NA,NA,NA,NA,63
06001422400,C16001_029,NA,NA,NA,0,NA
06001422500,C16001_005,NA,NA,13,NA,NA
06001422500,C16001_020,NA,21,NA,NA,NA
06001422500,C16001_023,89,NA,NA,NA,NA
06001422500,C16001_024,NA,NA,NA,NA,32
06001422500,C16001_029,NA,NA,NA,21,NA
06001422600,C16001_005,NA,NA,16,NA,NA
06001422600,C16001_020,NA,31,NA,NA,NA
06001422600,C16001_023,60,NA,NA,NA,NA
06001422600,C16001_024,NA,NA,NA,NA,9
06001422600,C16001_029,NA,NA,NA,0,NA
06001422700,C16001_005,NA,NA,55,NA,NA
06001422700,C16001_020,NA,12,NA,NA,NA
06001422700,C16001_023,64,NA,NA,NA,NA
06001422700,C16001_024,NA,NA,NA,NA,26
06001422700,C16001_029,NA,NA,NA,0,NA
06001422800,C16001_005,NA,NA,32,NA,NA
06001422800,C16001_020,NA,28,NA,NA,NA
06001422800,C16001_023,306,NA,NA,NA,NA
06001422800,C16001_024,NA,NA,NA,NA,119
06001422800,C16001_029,NA,NA,NA,0,NA
06001422900,C16001_005,NA,NA,12,NA,NA
06001422900,C16001_020,NA,15,NA,NA,NA
06001422900,C16001_023,542,NA,NA,NA,NA
06001422900,C16001_024,NA,NA,NA,NA,67
06001422900,C16001_029,NA,NA,NA,15,NA
06001423000,C16001_005,NA,NA,93,NA,NA
06001423000,C16001_020,NA,0,NA,NA,NA
06001423000,C16001_023,68,NA,NA,NA,NA
06001423000,C16001_024,NA,NA,NA,NA,15
06001423000,C16001_029,NA,NA,NA,0,NA
06001423100,C16001_005,NA,NA,115,NA,NA
06001423100,C16001_020,NA,0,NA,NA,NA
06001423100,C16001_023,319,NA,NA,NA,NA
06001423100,C16001_024,NA,NA,NA,NA,0
06001423100,C16001_029,NA,NA,NA,3,NA
06001423200,C16001_005,NA,NA,206,NA,NA
06001423200,C16001_020,NA,11,NA,NA,NA
06001423200,C16001_023,0,NA,NA,NA,NA
06001423200,C16001_024,NA,NA,NA,NA,3
06001423200,C16001_029,NA,NA,NA,0,NA
06001423300,C16001_005,NA,NA,231,NA,NA
06001423300,C16001_020,NA,0,NA,NA,NA
06001423300,C16001_023,35,NA,NA,NA,NA
06001423300,C16001_024,NA,NA,NA,NA,43
06001423300,C16001_029,NA,NA,NA,0,NA
06001423400,C16001_005,NA,NA,58,NA,NA
06001423400,C16001_020,NA,0,NA,NA,NA
06001423400,C16001_023,104,NA,NA,NA,NA
06001423400,C16001_024,NA,NA,NA,NA,0
06001423400,C16001_029,NA,NA,NA,103,NA
06001423500,C16001_005,NA,NA,72,NA,NA
06001423500,C16001_020,NA,4,NA,NA,NA
06001423500,C16001_023,18,NA,NA,NA,NA
06001423500,C16001_024,NA,NA,NA,NA,14
06001423500,C16001_029,NA,NA,NA,11,NA
06001423601,C16001_005,NA,NA,0,NA,NA
06001423601,C16001_020,NA,0,NA,NA,NA
06001423601,C16001_023,7,NA,NA,NA,NA
06001423601,C16001_024,NA,NA,NA,NA,46
06001423601,C16001_029,NA,NA,NA,0,NA
06001423602,C16001_005,NA,NA,1,NA,NA
06001423602,C16001_020,NA,145,NA,NA,NA
06001423602,C16001_023,52,NA,NA,NA,NA
06001423602,C16001_024,NA,NA,NA,NA,97
06001423602,C16001_029,NA,NA,NA,0,NA
06001423700,C16001_005,NA,NA,21,NA,NA
06001423700,C16001_020,NA,0,NA,NA,NA
06001423700,C16001_023,71,NA,NA,NA,NA
06001423700,C16001_024,NA,NA,NA,NA,21
06001423700,C16001_029,NA,NA,NA,0,NA
06001423800,C16001_005,NA,NA,79,NA,NA
06001423800,C16001_020,NA,0,NA,NA,NA
06001423800,C16001_023,29,NA,NA,NA,NA
06001423800,C16001_024,NA,NA,NA,NA,19
06001423800,C16001_029,NA,NA,NA,0,NA
06001423901,C16001_005,NA,NA,39,NA,NA
06001423901,C16001_020,NA,0,NA,NA,NA
06001423901,C16001_023,5,NA,NA,NA,NA
06001423901,C16001_024,NA,NA,NA,NA,13
06001423901,C16001_029,NA,NA,NA,0,NA
06001423902,C16001_005,NA,NA,5,NA,NA
06001423902,C16001_020,NA,0,NA,NA,NA
06001423902,C16001_023,5,NA,NA,NA,NA
06001423902,C16001_024,NA,NA,NA,NA,0
06001423902,C16001_029,NA,NA,NA,5,NA
06001424001,C16001_005,NA,NA,234,NA,NA
06001424001,C16001_020,NA,0,NA,NA,NA
06001424001,C16001_023,0,NA,NA,NA,NA
06001424001,C16001_024,NA,NA,NA,NA,17
06001424001,C16001_029,NA,NA,NA,14,NA
06001424002,C16001_005,NA,NA,104,NA,NA
06001424002,C16001_020,NA,0,NA,NA,NA
06001424002,C16001_023,12,NA,NA,NA,NA
06001424002,C16001_024,NA,NA,NA,NA,62
06001424002,C16001_029,NA,NA,NA,6,NA
06001425101,C16001_005,NA,NA,15,NA,NA
06001425101,C16001_020,NA,10,NA,NA,NA
06001425101,C16001_023,76,NA,NA,NA,NA
06001425101,C16001_024,NA,NA,NA,NA,0
06001425101,C16001_029,NA,NA,NA,0,NA
06001425102,C16001_005,NA,NA,18,NA,NA
06001425102,C16001_020,NA,58,NA,NA,NA
06001425102,C16001_023,171,NA,NA,NA,NA
06001425102,C16001_024,NA,NA,NA,NA,0
06001425102,C16001_029,NA,NA,NA,24,NA
06001425103,C16001_005,NA,NA,115,NA,NA
06001425103,C16001_020,NA,20,NA,NA,NA
06001425103,C16001_023,30,NA,NA,NA,NA
06001425103,C16001_024,NA,NA,NA,NA,10
06001425103,C16001_029,NA,NA,NA,0,NA
06001425104,C16001_005,NA,NA,32,NA,NA
06001425104,C16001_020,NA,8,NA,NA,NA
06001425104,C16001_023,51,NA,NA,NA,NA
06001425104,C16001_024,NA,NA,NA,NA,31
06001425104,C16001_029,NA,NA,NA,51,NA
06001426100,C16001_005,NA,NA,41,NA,NA
06001426100,C16001_020,NA,24,NA,NA,NA
06001426100,C16001_023,142,NA,NA,NA,NA
06001426100,C16001_024,NA,NA,NA,NA,1
06001426100,C16001_029,NA,NA,NA,0,NA
06001426200,C16001_005,NA,NA,42,NA,NA
06001426200,C16001_020,NA,26,NA,NA,NA
06001426200,C16001_023,102,NA,NA,NA,NA
06001426200,C16001_024,NA,NA,NA,NA,0
06001426200,C16001_029,NA,NA,NA,0,NA
06001427100,C16001_005,NA,NA,24,NA,NA
06001427100,C16001_020,NA,7,NA,NA,NA
06001427100,C16001_023,97,NA,NA,NA,NA
06001427100,C16001_024,NA,NA,NA,NA,29
06001427100,C16001_029,NA,NA,NA,4,NA
06001427200,C16001_005,NA,NA,52,NA,NA
06001427200,C16001_020,NA,31,NA,NA,NA
06001427200,C16001_023,113,NA,NA,NA,NA
06001427200,C16001_024,NA,NA,NA,NA,172
06001427200,C16001_029,NA,NA,NA,78,NA
06001427300,C16001_005,NA,NA,166,NA,NA
06001427300,C16001_020,NA,9,NA,NA,NA
06001427300,C16001_023,713,NA,NA,NA,NA
06001427300,C16001_024,NA,NA,NA,NA,221
06001427300,C16001_029,NA,NA,NA,155,NA
06001427600,C16001_005,NA,NA,97,NA,NA
06001427600,C16001_020,NA,9,NA,NA,NA
06001427600,C16001_023,322,NA,NA,NA,NA
06001427600,C16001_024,NA,NA,NA,NA,257
06001427600,C16001_029,NA,NA,NA,212,NA
06001427700,C16001_005,NA,NA,74,NA,NA
06001427700,C16001_020,NA,0,NA,NA,NA
06001427700,C16001_023,373,NA,NA,NA,NA
06001427700,C16001_024,NA,NA,NA,NA,0
06001427700,C16001_029,NA,NA,NA,77,NA
06001427800,C16001_005,NA,NA,5,NA,NA
06001427800,C16001_020,NA,48,NA,NA,NA
06001427800,C16001_023,148,NA,NA,NA,NA
06001427800,C16001_024,NA,NA,NA,NA,51
06001427800,C16001_029,NA,NA,NA,297,NA
06001427900,C16001_005,NA,NA,66,NA,NA
06001427900,C16001_020,NA,0,NA,NA,NA
06001427900,C16001_023,180,NA,NA,NA,NA
06001427900,C16001_024,NA,NA,NA,NA,178
06001427900,C16001_029,NA,NA,NA,166,NA
06001428000,C16001_005,NA,NA,183,NA,NA
06001428000,C16001_020,NA,0,NA,NA,NA
06001428000,C16001_023,148,NA,NA,NA,NA
06001428000,C16001_024,NA,NA,NA,NA,70
06001428000,C16001_029,NA,NA,NA,107,NA
06001428100,C16001_005,NA,NA,81,NA,NA
06001428100,C16001_020,NA,68,NA,NA,NA
06001428100,C16001_023,424,NA,NA,NA,NA
06001428100,C16001_024,NA,NA,NA,NA,0
06001428100,C16001_029,NA,NA,NA,10,NA
06001428200,C16001_005,NA,NA,90,NA,NA
06001428200,C16001_020,NA,51,NA,NA,NA
06001428200,C16001_023,196,NA,NA,NA,NA
06001428200,C16001_024,NA,NA,NA,NA,299
06001428200,C16001_029,NA,NA,NA,0,NA
06001428301,C16001_005,NA,NA,82,NA,NA
06001428301,C16001_020,NA,263,NA,NA,NA
06001428301,C16001_023,529,NA,NA,NA,NA
06001428301,C16001_024,NA,NA,NA,NA,90
06001428301,C16001_029,NA,NA,NA,9,NA
06001428302,C16001_005,NA,NA,94,NA,NA
06001428302,C16001_020,NA,61,NA,NA,NA
06001428302,C16001_023,361,NA,NA,NA,NA
06001428302,C16001_024,NA,NA,NA,NA,82
06001428302,C16001_029,NA,NA,NA,0,NA
06001428400,C16001_005,NA,NA,93,NA,NA
06001428400,C16001_020,NA,95,NA,NA,NA
06001428400,C16001_023,182,NA,NA,NA,NA
06001428400,C16001_024,NA,NA,NA,NA,249
06001428400,C16001_029,NA,NA,NA,29,NA
06001428500,C16001_005,NA,NA,67,NA,NA
06001428500,C16001_020,NA,0,NA,NA,NA
06001428500,C16001_023,267,NA,NA,NA,NA
06001428500,C16001_024,NA,NA,NA,NA,97
06001428500,C16001_029,NA,NA,NA,29,NA
06001428600,C16001_005,NA,NA,28,NA,NA
06001428600,C16001_020,NA,10,NA,NA,NA
06001428600,C16001_023,288,NA,NA,NA,NA
06001428600,C16001_024,NA,NA,NA,NA,7
06001428600,C16001_029,NA,NA,NA,81,NA
06001428700,C16001_005,NA,NA,31,NA,NA
06001428700,C16001_020,NA,11,NA,NA,NA
06001428700,C16001_023,385,NA,NA,NA,NA
06001428700,C16001_024,NA,NA,NA,NA,173
06001428700,C16001_029,NA,NA,NA,18,NA
06001430101,C16001_005,NA,NA,73,NA,NA
06001430101,C16001_020,NA,106,NA,NA,NA
06001430101,C16001_023,566,NA,NA,NA,NA
06001430101,C16001_024,NA,NA,NA,NA,124
06001430101,C16001_029,NA,NA,NA,147,NA
06001430102,C16001_005,NA,NA,42,NA,NA
06001430102,C16001_020,NA,17,NA,NA,NA
06001430102,C16001_023,52,NA,NA,NA,NA
06001430102,C16001_024,NA,NA,NA,NA,18
06001430102,C16001_029,NA,NA,NA,0,NA
06001430200,C16001_005,NA,NA,140,NA,NA
06001430200,C16001_020,NA,0,NA,NA,NA
06001430200,C16001_023,212,NA,NA,NA,NA
06001430200,C16001_024,NA,NA,NA,NA,0
06001430200,C16001_029,NA,NA,NA,58,NA
06001430300,C16001_005,NA,NA,41,NA,NA
06001430300,C16001_020,NA,0,NA,NA,NA
06001430300,C16001_023,328,NA,NA,NA,NA
06001430300,C16001_024,NA,NA,NA,NA,0
06001430300,C16001_029,NA,NA,NA,0,NA
06001430400,C16001_005,NA,NA,47,NA,NA
06001430400,C16001_020,NA,0,NA,NA,NA
06001430400,C16001_023,152,NA,NA,NA,NA
06001430400,C16001_024,NA,NA,NA,NA,0
06001430400,C16001_029,NA,NA,NA,0,NA
06001430500,C16001_005,NA,NA,325,NA,NA
06001430500,C16001_020,NA,18,NA,NA,NA
06001430500,C16001_023,239,NA,NA,NA,NA
06001430500,C16001_024,NA,NA,NA,NA,115
06001430500,C16001_029,NA,NA,NA,5,NA
06001430600,C16001_005,NA,NA,189,NA,NA
06001430600,C16001_020,NA,1,NA,NA,NA
06001430600,C16001_023,225,NA,NA,NA,NA
06001430600,C16001_024,NA,NA,NA,NA,167
06001430600,C16001_029,NA,NA,NA,1,NA
06001430700,C16001_005,NA,NA,131,NA,NA
06001430700,C16001_020,NA,0,NA,NA,NA
06001430700,C16001_023,152,NA,NA,NA,NA
06001430700,C16001_024,NA,NA,NA,NA,32
06001430700,C16001_029,NA,NA,NA,9,NA
06001430800,C16001_005,NA,NA,142,NA,NA
06001430800,C16001_020,NA,94,NA,NA,NA
06001430800,C16001_023,256,NA,NA,NA,NA
06001430800,C16001_024,NA,NA,NA,NA,163
06001430800,C16001_029,NA,NA,NA,42,NA
06001430900,C16001_005,NA,NA,179,NA,NA
06001430900,C16001_020,NA,13,NA,NA,NA
06001430900,C16001_023,87,NA,NA,NA,NA
06001430900,C16001_024,NA,NA,NA,NA,14
06001430900,C16001_029,NA,NA,NA,45,NA
06001431000,C16001_005,NA,NA,151,NA,NA
06001431000,C16001_020,NA,0,NA,NA,NA
06001431000,C16001_023,178,NA,NA,NA,NA
06001431000,C16001_024,NA,NA,NA,NA,0
06001431000,C16001_029,NA,NA,NA,19,NA
06001431100,C16001_005,NA,NA,193,NA,NA
06001431100,C16001_020,NA,0,NA,NA,NA
06001431100,C16001_023,42,NA,NA,NA,NA
06001431100,C16001_024,NA,NA,NA,NA,101
06001431100,C16001_029,NA,NA,NA,18,NA
06001431200,C16001_005,NA,NA,190,NA,NA
06001431200,C16001_020,NA,43,NA,NA,NA
06001431200,C16001_023,156,NA,NA,NA,NA
06001431200,C16001_024,NA,NA,NA,NA,87
06001431200,C16001_029,NA,NA,NA,14,NA
06001432100,C16001_005,NA,NA,128,NA,NA
06001432100,C16001_020,NA,0,NA,NA,NA
06001432100,C16001_023,114,NA,NA,NA,NA
06001432100,C16001_024,NA,NA,NA,NA,18
06001432100,C16001_029,NA,NA,NA,84,NA
06001432200,C16001_005,NA,NA,355,NA,NA
06001432200,C16001_020,NA,59,NA,NA,NA
06001432200,C16001_023,88,NA,NA,NA,NA
06001432200,C16001_024,NA,NA,NA,NA,30
06001432200,C16001_029,NA,NA,NA,0,NA
06001432300,C16001_005,NA,NA,765,NA,NA
06001432300,C16001_020,NA,0,NA,NA,NA
06001432300,C16001_023,373,NA,NA,NA,NA
06001432300,C16001_024,NA,NA,NA,NA,38
06001432300,C16001_029,NA,NA,NA,9,NA
06001432400,C16001_005,NA,NA,502,NA,NA
06001432400,C16001_020,NA,9,NA,NA,NA
06001432400,C16001_023,367,NA,NA,NA,NA
06001432400,C16001_024,NA,NA,NA,NA,345
06001432400,C16001_029,NA,NA,NA,246,NA
06001432501,C16001_005,NA,NA,414,NA,NA
06001432501,C16001_020,NA,0,NA,NA,NA
06001432501,C16001_023,565,NA,NA,NA,NA
06001432501,C16001_024,NA,NA,NA,NA,186
06001432501,C16001_029,NA,NA,NA,441,NA
06001432502,C16001_005,NA,NA,673,NA,NA
06001432502,C16001_020,NA,40,NA,NA,NA
06001432502,C16001_023,446,NA,NA,NA,NA
06001432502,C16001_024,NA,NA,NA,NA,60
06001432502,C16001_029,NA,NA,NA,288,NA
06001432600,C16001_005,NA,NA,1031,NA,NA
06001432600,C16001_020,NA,22,NA,NA,NA
06001432600,C16001_023,349,NA,NA,NA,NA
06001432600,C16001_024,NA,NA,NA,NA,93
06001432600,C16001_029,NA,NA,NA,62,NA
06001432700,C16001_005,NA,NA,301,NA,NA
06001432700,C16001_020,NA,14,NA,NA,NA
06001432700,C16001_023,150,NA,NA,NA,NA
06001432700,C16001_024,NA,NA,NA,NA,0
06001432700,C16001_029,NA,NA,NA,0,NA
06001432800,C16001_005,NA,NA,121,NA,NA
06001432800,C16001_020,NA,0,NA,NA,NA
06001432800,C16001_023,356,NA,NA,NA,NA
06001432800,C16001_024,NA,NA,NA,NA,11
06001432800,C16001_029,NA,NA,NA,19,NA
06001433000,C16001_005,NA,NA,183,NA,NA
06001433000,C16001_020,NA,0,NA,NA,NA
06001433000,C16001_023,436,NA,NA,NA,NA
06001433000,C16001_024,NA,NA,NA,NA,26
06001433000,C16001_029,NA,NA,NA,112,NA
06001433102,C16001_005,NA,NA,602,NA,NA
06001433102,C16001_020,NA,9,NA,NA,NA
06001433102,C16001_023,541,NA,NA,NA,NA
06001433102,C16001_024,NA,NA,NA,NA,10
06001433102,C16001_029,NA,NA,NA,108,NA
06001433103,C16001_005,NA,NA,439,NA,NA
06001433103,C16001_020,NA,0,NA,NA,NA
06001433103,C16001_023,246,NA,NA,NA,NA
06001433103,C16001_024,NA,NA,NA,NA,168
06001433103,C16001_029,NA,NA,NA,19,NA
06001433104,C16001_005,NA,NA,504,NA,NA
06001433104,C16001_020,NA,21,NA,NA,NA
06001433104,C16001_023,136,NA,NA,NA,NA
06001433104,C16001_024,NA,NA,NA,NA,6
06001433104,C16001_029,NA,NA,NA,86,NA
06001433200,C16001_005,NA,NA,302,NA,NA
06001433200,C16001_020,NA,14,NA,NA,NA
06001433200,C16001_023,405,NA,NA,NA,NA
06001433200,C16001_024,NA,NA,NA,NA,577
06001433200,C16001_029,NA,NA,NA,153,NA
06001433300,C16001_005,NA,NA,162,NA,NA
06001433300,C16001_020,NA,14,NA,NA,NA
06001433300,C16001_023,1091,NA,NA,NA,NA
06001433300,C16001_024,NA,NA,NA,NA,561
06001433300,C16001_029,NA,NA,NA,86,NA
06001433400,C16001_005,NA,NA,412,NA,NA
06001433400,C16001_020,NA,44,NA,NA,NA
06001433400,C16001_023,511,NA,NA,NA,NA
06001433400,C16001_024,NA,NA,NA,NA,645
06001433400,C16001_029,NA,NA,NA,514,NA
06001433500,C16001_005,NA,NA,472,NA,NA
06001433500,C16001_020,NA,0,NA,NA,NA
06001433500,C16001_023,722,NA,NA,NA,NA
06001433500,C16001_024,NA,NA,NA,NA,121
06001433500,C16001_029,NA,NA,NA,35,NA
06001433600,C16001_005,NA,NA,253,NA,NA
06001433600,C16001_020,NA,0,NA,NA,NA
06001433600,C16001_023,860,NA,NA,NA,NA
06001433600,C16001_024,NA,NA,NA,NA,306
06001433600,C16001_029,NA,NA,NA,309,NA
06001433700,C16001_005,NA,NA,656,NA,NA
06001433700,C16001_020,NA,53,NA,NA,NA
06001433700,C16001_023,6,NA,NA,NA,NA
06001433700,C16001_024,NA,NA,NA,NA,103
06001433700,C16001_029,NA,NA,NA,14,NA
06001433800,C16001_005,NA,NA,829,NA,NA
06001433800,C16001_020,NA,97,NA,NA,NA
06001433800,C16001_023,823,NA,NA,NA,NA
06001433800,C16001_024,NA,NA,NA,NA,0
06001433800,C16001_029,NA,NA,NA,516,NA
06001433900,C16001_005,NA,NA,1900,NA,NA
06001433900,C16001_020,NA,0,NA,NA,NA
06001433900,C16001_023,336,NA,NA,NA,NA
06001433900,C16001_024,NA,NA,NA,NA,26
06001433900,C16001_029,NA,NA,NA,117,NA
06001434000,C16001_005,NA,NA,1018,NA,NA
06001434000,C16001_020,NA,0,NA,NA,NA
06001434000,C16001_023,103,NA,NA,NA,NA
06001434000,C16001_024,NA,NA,NA,NA,182
06001434000,C16001_029,NA,NA,NA,117,NA
06001435102,C16001_005,NA,NA,149,NA,NA
06001435102,C16001_020,NA,22,NA,NA,NA
06001435102,C16001_023,131,NA,NA,NA,NA
06001435102,C16001_024,NA,NA,NA,NA,90
06001435102,C16001_029,NA,NA,NA,62,NA
06001435103,C16001_005,NA,NA,110,NA,NA
06001435103,C16001_020,NA,49,NA,NA,NA
06001435103,C16001_023,261,NA,NA,NA,NA
06001435103,C16001_024,NA,NA,NA,NA,77
06001435103,C16001_029,NA,NA,NA,85,NA
06001435104,C16001_005,NA,NA,665,NA,NA
06001435104,C16001_020,NA,0,NA,NA,NA
06001435104,C16001_023,99,NA,NA,NA,NA
06001435104,C16001_024,NA,NA,NA,NA,29
06001435104,C16001_029,NA,NA,NA,200,NA
06001435200,C16001_005,NA,NA,344,NA,NA
06001435200,C16001_020,NA,21,NA,NA,NA
06001435200,C16001_023,304,NA,NA,NA,NA
06001435200,C16001_024,NA,NA,NA,NA,120
06001435200,C16001_029,NA,NA,NA,19,NA
06001435300,C16001_005,NA,NA,523,NA,NA
06001435300,C16001_020,NA,33,NA,NA,NA
06001435300,C16001_023,37,NA,NA,NA,NA
06001435300,C16001_024,NA,NA,NA,NA,27
06001435300,C16001_029,NA,NA,NA,60,NA
06001435400,C16001_005,NA,NA,452,NA,NA
06001435400,C16001_020,NA,26,NA,NA,NA
06001435400,C16001_023,48,NA,NA,NA,NA
06001435400,C16001_024,NA,NA,NA,NA,28
06001435400,C16001_029,NA,NA,NA,73,NA
06001435500,C16001_005,NA,NA,511,NA,NA
06001435500,C16001_020,NA,24,NA,NA,NA
06001435500,C16001_023,138,NA,NA,NA,NA
06001435500,C16001_024,NA,NA,NA,NA,55
06001435500,C16001_029,NA,NA,NA,19,NA
06001435601,C16001_005,NA,NA,1769,NA,NA
06001435601,C16001_020,NA,0,NA,NA,NA
06001435601,C16001_023,5,NA,NA,NA,NA
06001435601,C16001_024,NA,NA,NA,NA,209
06001435601,C16001_029,NA,NA,NA,9,NA
06001435602,C16001_005,NA,NA,1230,NA,NA
06001435602,C16001_020,NA,21,NA,NA,NA
06001435602,C16001_023,12,NA,NA,NA,NA
06001435602,C16001_024,NA,NA,NA,NA,27
06001435602,C16001_029,NA,NA,NA,165,NA
06001435700,C16001_005,NA,NA,718,NA,NA
06001435700,C16001_020,NA,0,NA,NA,NA
06001435700,C16001_023,84,NA,NA,NA,NA
06001435700,C16001_024,NA,NA,NA,NA,124
06001435700,C16001_029,NA,NA,NA,90,NA
06001435800,C16001_005,NA,NA,567,NA,NA
06001435800,C16001_020,NA,0,NA,NA,NA
06001435800,C16001_023,575,NA,NA,NA,NA
06001435800,C16001_024,NA,NA,NA,NA,79
06001435800,C16001_029,NA,NA,NA,83,NA
06001435900,C16001_005,NA,NA,340,NA,NA
06001435900,C16001_020,NA,15,NA,NA,NA
06001435900,C16001_023,334,NA,NA,NA,NA
06001435900,C16001_024,NA,NA,NA,NA,283
06001435900,C16001_029,NA,NA,NA,58,NA
06001436000,C16001_005,NA,NA,280,NA,NA
06001436000,C16001_020,NA,0,NA,NA,NA
06001436000,C16001_023,149,NA,NA,NA,NA
06001436000,C16001_024,NA,NA,NA,NA,50
06001436000,C16001_029,NA,NA,NA,18,NA
06001436100,C16001_005,NA,NA,479,NA,NA
06001436100,C16001_020,NA,50,NA,NA,NA
06001436100,C16001_023,211,NA,NA,NA,NA
06001436100,C16001_024,NA,NA,NA,NA,146
06001436100,C16001_029,NA,NA,NA,376,NA
06001436200,C16001_005,NA,NA,1070,NA,NA
06001436200,C16001_020,NA,25,NA,NA,NA
06001436200,C16001_023,9,NA,NA,NA,NA
06001436200,C16001_024,NA,NA,NA,NA,25
06001436200,C16001_029,NA,NA,NA,41,NA
06001436300,C16001_005,NA,NA,1262,NA,NA
06001436300,C16001_020,NA,83,NA,NA,NA
06001436300,C16001_023,479,NA,NA,NA,NA
06001436300,C16001_024,NA,NA,NA,NA,66
06001436300,C16001_029,NA,NA,NA,122,NA
06001436401,C16001_005,NA,NA,574,NA,NA
