pricing_module,message_module,time_checked,algorithm_mode,facility_id,interval_starting,hour,minute,mday,wday
,OPEN TO ALL,2018-05-03T02:57:53Z,,CLW,1525316100,19,57,2,4
,OPEN TO ALL,2018-05-03T03:02:52Z,,CLW,1525316400,20,2,2,4
,OPEN TO ALL,2018-05-03T03:07:53Z,,CLW,1525316700,20,7,2,4
,OPEN TO ALL,2018-05-03T03:17:53Z,,FSE,1525317300,20,17,2,4
,OPEN TO ALL,2018-05-03T03:27:53Z,,FSE,1525317900,20,27,2,4
,OPEN TO ALL,2018-05-03T03:32:53Z,,CLW,1525318200,20,32,2,4
,OPEN TO ALL,2018-05-03T03:47:52Z,,CLW,1525319100,20,47,2,4
,OPEN TO ALL,2018-05-03T03:57:53Z,,CLW,1525319700,20,57,2,4
,OPEN TO ALL,2018-05-03T04:17:53Z,,CLW,1525320900,21,17,2,4
,OPEN TO ALL,2018-05-03T04:27:53Z,,FSE,1525321500,21,27,2,4
,OPEN TO ALL,2018-05-03T04:52:53Z,,FSE,1525323000,21,52,2,4
,OPEN TO ALL,2018-05-03T05:07:53Z,,FSE,1525323900,22,7,2,4
,OPEN TO ALL,2018-05-03T05:12:52Z,,FSE,1525324200,22,12,2,4
,OPEN TO ALL,2018-05-03T05:27:53Z,,CLW,1525325100,22,27,2,4
,OPEN TO ALL,2018-05-03T05:27:53Z,,FSE,1525325100,22,27,2,4
,OPEN TO ALL,2018-05-03T05:37:53Z,,CLW,1525325700,22,37,2,4
,OPEN TO ALL,2018-05-03T05:42:53Z,,CLW,1525326000,22,42,2,4
,OPEN TO ALL,2018-05-03T05:47:52Z,,CLW,1525326300,22,47,2,4
,OPEN TO ALL,2018-05-03T05:52:53Z,,FSE,1525326600,22,52,2,4
,OPEN TO ALL,2018-05-03T05:57:53Z,,FSE,1525326900,22,57,2,4
,OPEN TO ALL,2018-05-03T06:07:53Z,,FSE,1525327500,23,7,2,4
,OPEN TO ALL,2018-05-03T06:32:53Z,,CLW,1525329000,23,32,2,4
,OPEN TO ALL,2018-05-03T06:32:53Z,,FSE,1525329000,23,32,2,4
,OPEN TO ALL,2018-05-03T06:47:52Z,,CLW,1525329900,23,47,2,4
,OPEN TO ALL,2018-05-03T06:47:52Z,,FSE,1525329900,23,47,2,4
,OPEN TO ALL,2018-05-03T06:52:53Z,,FSE,1525330200,23,52,2,4
,OPEN TO ALL,2018-05-03T06:52:53Z,,CLW,1525330200,23,52,2,4
,OPEN TO ALL,2018-05-07T08:57:52Z,,CLW,1525683300,1,57,7,2
,OPEN TO ALL,2018-05-07T09:17:52Z,,FSE,1525684500,2,17,7,2
,OPEN TO ALL,2018-05-07T09:27:53Z,,CLW,1525685100,2,27,7,2
,OPEN TO ALL,2018-05-07T10:07:53Z,,CLW,1525687500,3,7,7,2
,OPEN TO ALL,2018-05-07T10:17:53Z,,CLW,1525688100,3,17,7,2
,OPEN TO ALL,2018-05-07T10:22:53Z,,FSE,1525688400,3,22,7,2
,OPEN TO ALL,2018-05-07T10:47:53Z,,FSE,1525689900,3,47,7,2
,OPEN TO ALL,2018-05-07T10:52:53Z,,CLW,1525690200,3,52,7,2
,OPEN TO ALL,2018-05-07T11:02:53Z,,CLW,1525690800,4,2,7,2
,OPEN TO ALL,2018-05-07T11:12:53Z,,FSE,1525691400,4,12,7,2
,OPEN TO ALL,2018-05-07T11:22:53Z,,FSE,1525691700,4,22,7,2
,OPEN TO ALL,2018-05-07T11:32:53Z,,CLW,1525692600,4,32,7,2
,OPEN TO ALL,2018-05-07T11:37:52Z,,CLW,1525692900,4,37,7,2
,OPEN TO ALL,2018-05-07T11:42:53Z,,CLW,1525693200,4,42,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:02:53Z,EL Speed,CLW,1525694400,5,2,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:17:53Z,EL Speed,CLW,1525695300,5,17,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:27:53Z,EL Speed,FSE,1525695900,5,27,7,2
1.50,HOV 2+ NO TOLL,2018-05-07T13:07:52Z,EL Speed,CLW,1525698300,6,7,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T13:42:53Z,EL Speed,FSE,1525700400,6,42,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T13:47:53Z,EL Speed,FSE,1525700700,6,47,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T13:57:53Z,EL Speed,FSE,1525701300,6,57,7,2
2.90,HOV 2+ NO TOLL,2018-05-07T14:02:53Z,EL Speed,CLW,1525701600,7,2,7,2
3.00,HOV 2+ NO TOLL,2018-05-07T14:12:53Z,EL Speed,CLW,1525702200,7,12,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T14:47:53Z,EL Speed,FSE,1525704300,7,47,7,2
6.00,HOV 2+ NO TOLL,2018-05-07T15:02:53Z,EL Speed,CLW,1525705200,8,2,7,2
6.10,HOV 2+ NO TOLL,2018-05-07T15:17:53Z,EL Speed,CLW,1525706100,8,17,7,2
6.40,HOV 2+ NO TOLL,2018-05-07T15:32:53Z,EL Speed,CLW,1525707000,8,32,7,2
6.40,HOV 2+ NO TOLL,2018-05-07T15:52:54Z,EL Speed,CLW,1525708200,8,52,7,2
,OPEN TO ALL,2018-05-07T16:27:53Z,,FSE,1525710300,9,27,7,2
6.80,HOV 2+ NO TOLL,2018-05-07T16:32:53Z,EL Speed,CLW,1525710600,9,32,7,2
,OPEN TO ALL,2018-05-07T17:02:53Z,,CLW,1525712400,10,2,7,2
,OPEN TO ALL,2018-05-07T17:17:52Z,,FSE,1525713300,10,17,7,2
,OPEN TO ALL,2018-05-07T17:22:53Z,,FSE,1525713600,10,22,7,2
,OPEN TO ALL,2018-05-07T17:42:52Z,,FSE,1525714800,10,42,7,2
,OPEN TO ALL,2018-05-07T18:07:53Z,,FSE,1525716300,11,7,7,2
,OPEN TO ALL,2018-05-07T18:12:52Z,,FSE,1525716600,11,12,7,2
,OPEN TO ALL,2018-05-07T18:37:53Z,,FSE,1525718100,11,37,7,2
,OPEN TO ALL,2018-05-07T18:52:52Z,,CLW,1525719000,11,52,7,2
,OPEN TO ALL,2018-05-07T19:07:53Z,,FSE,1525719900,12,7,7,2
,OPEN TO ALL,2018-05-07T19:12:53Z,,FSE,1525720200,12,12,7,2
,OPEN TO ALL,2018-05-07T19:17:53Z,,FSE,1525720500,12,17,7,2
,OPEN TO ALL,2018-05-07T19:17:53Z,,CLW,1525720500,12,17,7,2
,OPEN TO ALL,2018-05-07T19:22:53Z,,FSE,1525720800,12,22,7,2
,OPEN TO ALL,2018-05-07T19:42:53Z,,FSE,1525722000,12,42,7,2
,OPEN TO ALL,2018-05-07T19:47:53Z,,FSE,1525722300,12,47,7,2
,OPEN TO ALL,2018-05-07T20:12:53Z,,FSE,1525723800,13,12,7,2
,OPEN TO ALL,2018-05-07T20:32:53Z,,CLW,1525725000,13,32,7,2
,OPEN TO ALL,2018-05-07T20:47:52Z,,CLW,1525725900,13,47,7,2
,OPEN TO ALL,2018-05-07T21:32:53Z,,CLW,1525728600,14,32,7,2
,OPEN TO ALL,2018-05-07T21:42:53Z,,FSE,1525729200,14,42,7,2
,OPEN TO ALL,2018-05-07T21:47:53Z,,CLW,1525729500,14,47,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T22:12:52Z,EL Speed,CLW,1525731000,15,12,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T22:17:53Z,EL Speed,CLW,1525731300,15,17,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T22:22:53Z,EL Speed,CLW,1525731600,15,22,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T22:32:53Z,EL Speed,CLW,1525732200,15,32,7,2
1.00,HOV 2+ NO TOLL,2018-05-07T22:32:53Z,EL Speed,FSE,1525732200,15,32,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T22:52:52Z,EL Speed,CLW,1525733400,15,52,7,2
0.70,HOV 2+ NO TOLL,2018-05-07T23:07:53Z,EL Speed,CLW,1525734300,16,7,7,2
1.80,HOV 2+ NO TOLL,2018-05-07T23:17:52Z,EL Speed,FSE,1525734900,16,17,7,2
2.10,HOV 2+ NO TOLL,2018-05-07T23:22:53Z,EL Speed,FSE,1525735200,16,22,7,2
4.40,HOV 2+ NO TOLL,2018-05-07T23:37:53Z,GP Speed,FSE,1525736100,16,37,7,2
,OPEN TO ALL,2018-05-04T18:07:53Z,,CLW,1525457100,11,7,4,6
,OPEN TO ALL,2018-05-04T18:37:52Z,,FSE,1525458900,11,37,4,6
,OPEN TO ALL,2018-05-04T19:02:52Z,,CLW,1525460400,12,2,4,6
,OPEN TO ALL,2018-05-04T19:12:53Z,,FSE,1525461000,12,12,4,6
,OPEN TO ALL,2018-05-04T19:22:53Z,,CLW,1525461600,12,22,4,6
,OPEN TO ALL,2018-05-04T20:02:53Z,,CLW,1525464000,13,2,4,6
,OPEN TO ALL,2018-05-04T20:22:53Z,,FSE,1525465200,13,22,4,6
,OPEN TO ALL,2018-05-04T20:37:53Z,,CLW,1525466100,13,37,4,6
,OPEN TO ALL,2018-05-04T20:42:53Z,,CLW,1525466400,13,42,4,6
,OPEN TO ALL,2018-05-04T20:47:53Z,,FSE,1525466700,13,47,4,6
,OPEN TO ALL,2018-05-04T20:57:53Z,,FSE,1525467300,13,57,4,6
,OPEN TO ALL,2018-05-04T21:02:53Z,,CLW,1525467600,14,2,4,6
,OPEN TO ALL,2018-05-04T21:32:52Z,,FSE,1525469400,14,32,4,6
,OPEN TO ALL,2018-05-04T21:57:53Z,,CLW,1525470900,14,57,4,6
3.60,HOV 2+ NO TOLL,2018-05-04T22:07:53Z,GP Speed,FSE,1525471500,15,7,4,6
0.50,HOV 2+ NO TOLL,2018-05-04T22:12:53Z,EL Speed,CLW,1525471800,15,12,4,6
2.60,HOV 2+ NO TOLL,2018-05-04T22:22:53Z,EL Speed,FSE,1525472400,15,22,4,6
2.10,HOV 2+ NO TOLL,2018-05-04T22:27:53Z,EL Speed,FSE,1525472700,15,27,4,6
0.50,HOV 2+ NO TOLL,2018-05-04T22:32:53Z,EL Speed,CLW,1525473000,15,32,4,6
0.50,HOV 2+ NO TOLL,2018-05-04T22:47:52Z,EL Speed,CLW,1525473900,15,47,4,6
1.80,HOV 2+ NO TOLL,2018-05-04T22:47:52Z,EL Speed,FSE,1525473900,15,47,4,6
1.40,HOV 2+ NO TOLL,2018-05-04T22:52:53Z,EL Speed,FSE,1525474200,15,52,4,6
0.70,HOV 2+ NO TOLL,2018-05-04T23:02:52Z,EL Speed,CLW,1525474800,16,2,4,6
0.70,HOV 2+ NO TOLL,2018-05-04T23:07:53Z,EL Speed,CLW,1525475100,16,7,4,6
0.70,HOV 2+ NO TOLL,2018-05-04T23:37:52Z,EL Speed,CLW,1525476900,16,37,4,6
1.00,HOV 2+ NO TOLL,2018-05-05T00:07:53Z,EL Speed,CLW,1525478700,17,7,4,6
3.30,HOV 2+ NO TOLL,2018-05-05T00:22:52Z,EL Speed,FSE,1525479600,17,22,4,6
1.20,HOV 2+ NO TOLL,2018-05-05T00:27:53Z,EL Speed,CLW,1525479900,17,27,4,6
3.30,HOV 2+ NO TOLL,2018-05-05T00:27:53Z,EL Speed,FSE,1525479900,17,27,4,6
3.20,HOV 2+ NO TOLL,2018-05-05T00:52:53Z,EL Speed,FSE,1525481400,17,52,4,6
2.90,HOV 2+ NO TOLL,2018-05-05T00:57:53Z,EL Speed,FSE,1525481700,17,57,4,6
3.00,HOV 2+ NO TOLL,2018-05-05T01:22:53Z,EL Speed,FSE,1525483200,18,22,4,6
1.00,HOV 2+ NO TOLL,2018-05-05T01:27:53Z,EL Speed,CLW,1525483500,18,27,4,6
2.80,HOV 2+ NO TOLL,2018-05-05T01:37:53Z,EL Speed,FSE,1525484100,18,37,4,6
1.00,HOV 2+ NO TOLL,2018-05-05T01:42:53Z,EL Speed,CLW,1525484400,18,42,4,6
,OPEN TO ALL,2018-05-05T02:02:53Z,,FSE,1525485600,19,2,4,6
,OPEN TO ALL,2018-05-05T02:37:53Z,,CLW,1525487700,19,37,4,6
,OPEN TO ALL,2018-05-05T02:42:53Z,,FSE,1525488000,19,42,4,6
,OPEN TO ALL,2018-05-05T02:57:53Z,,FSE,1525488900,19,57,4,6
,OPEN TO ALL,2018-05-05T03:07:52Z,,CLW,1525489500,20,7,4,6
,OPEN TO ALL,2018-05-05T03:17:52Z,,CLW,1525490100,20,17,4,6
,OPEN TO ALL,2018-05-05T03:22:53Z,,FSE,1525490400,20,22,4,6
,OPEN TO ALL,2018-05-05T03:47:53Z,,CLW,1525491900,20,47,4,6
,OPEN TO ALL,2018-05-05T03:47:53Z,,FSE,1525491900,20,47,4,6
,OPEN TO ALL,2018-05-05T04:02:53Z,,CLW,1525492800,21,2,4,6
,OPEN TO ALL,2018-05-05T04:07:53Z,,CLW,1525493100,21,7,4,6
,OPEN TO ALL,2018-05-05T04:12:53Z,,CLW,1525493400,21,12,4,6
,OPEN TO ALL,2018-05-05T04:17:53Z,,CLW,1525493700,21,17,4,6
,OPEN TO ALL,2018-05-05T04:27:52Z,,CLW,1525494300,21,27,4,6
,OPEN TO ALL,2018-05-05T04:32:53Z,,FSE,1525494600,21,32,4,6
,OPEN TO ALL,2018-05-05T04:47:53Z,,FSE,1525495500,21,47,4,6
,OPEN TO ALL,2018-05-05T05:32:53Z,,FSE,1525498200,22,32,4,6
,OPEN TO ALL,2018-05-05T05:42:53Z,,CLW,1525498800,22,42,4,6
,OPEN TO ALL,2018-05-05T06:02:53Z,,FSE,1525500000,23,2,4,6
,OPEN TO ALL,2018-05-05T06:22:53Z,,FSE,1525501200,23,22,4,6
,OPEN TO ALL,2018-05-05T06:52:53Z,,CLW,1525503000,23,52,4,6
,OPEN TO ALL,2018-05-05T07:02:52Z,,FSE,1525503600,0,2,5,7
,OPEN TO ALL,2018-05-05T07:52:53Z,,FSE,1525506600,0,52,5,7
,OPEN TO ALL,2018-05-05T08:12:53Z,,CLW,1525507800,1,12,5,7
,OPEN TO ALL,2018-05-05T08:17:53Z,,CLW,1525508100,1,17,5,7
,OPEN TO ALL,2018-05-05T08:47:52Z,,FSE,1525509900,1,47,5,7
,OPEN TO ALL,2018-05-05T09:12:52Z,,FSE,1525511400,2,12,5,7
,OPEN TO ALL,2018-05-05T09:32:53Z,,FSE,1525512600,2,32,5,7
,OPEN TO ALL,2018-05-05T09:52:52Z,,FSE,1525513800,2,52,5,7
,OPEN TO ALL,2018-05-05T10:17:53Z,,FSE,1525515300,3,17,5,7
,OPEN TO ALL,2018-05-05T10:42:53Z,,FSE,1525516800,3,42,5,7
,OPEN TO ALL,2018-05-05T10:52:54Z,,FSE,1525517400,3,52,5,7
,OPEN TO ALL,2018-05-05T10:57:53Z,,FSE,1525517700,3,57,5,7
,OPEN TO ALL,2018-05-05T11:02:53Z,,CLW,1525518000,4,2,5,7
,OPEN TO ALL,2018-05-05T11:17:53Z,,FSE,1525518900,4,17,5,7
,OPEN TO ALL,2018-05-05T11:37:53Z,,CLW,1525520100,4,37,5,7
,OPEN TO ALL,2018-05-05T11:42:53Z,,FSE,1525520400,4,42,5,7
,OPEN TO ALL,2018-05-05T12:22:52Z,,CLW,1525522800,5,22,5,7
,OPEN TO ALL,2018-05-05T12:57:53Z,,CLW,1525524900,5,57,5,7
,OPEN TO ALL,2018-05-05T13:32:53Z,,CLW,1525527000,6,32,5,7
,OPEN TO ALL,2018-05-05T13:37:53Z,,FSE,1525527300,6,37,5,7
,OPEN TO ALL,2018-05-05T14:02:53Z,,FSE,1525528800,7,2,5,7
,OPEN TO ALL,2018-05-05T14:07:53Z,,CLW,1525529100,7,7,5,7
,OPEN TO ALL,2018-05-05T14:12:53Z,,FSE,1525529400,7,12,5,7
,OPEN TO ALL,2018-05-05T14:27:53Z,,FSE,1525530300,7,27,5,7
,OPEN TO ALL,2018-05-05T14:47:53Z,,CLW,1525531500,7,47,5,7
,OPEN TO ALL,2018-05-05T15:02:53Z,,CLW,1525532400,8,2,5,7
,OPEN TO ALL,2018-05-05T15:37:53Z,,CLW,1525534500,8,37,5,7
,OPEN TO ALL,2018-05-05T15:52:53Z,,FSE,1525535400,8,52,5,7
,OPEN TO ALL,2018-05-05T16:32:53Z,,FSE,1525537800,9,32,5,7
,OPEN TO ALL,2018-05-05T16:32:53Z,,CLW,1525537800,9,32,5,7
,OPEN TO ALL,2018-05-05T16:42:53Z,,CLW,1525538400,9,42,5,7
,OPEN TO ALL,2018-05-05T16:42:53Z,,FSE,1525538400,9,42,5,7
,OPEN TO ALL,2018-05-05T17:07:53Z,,CLW,1525539900,10,7,5,7
,OPEN TO ALL,2018-05-05T17:17:53Z,,CLW,1525540500,10,17,5,7
,OPEN TO ALL,2018-05-05T17:27:53Z,,CLW,1525541100,10,27,5,7
,OPEN TO ALL,2018-05-05T17:47:52Z,,FSE,1525542300,10,47,5,7
,OPEN TO ALL,2018-05-05T17:52:53Z,,FSE,1525542600,10,52,5,7
,OPEN TO ALL,2018-05-05T17:57:53Z,,FSE,1525542900,10,57,5,7
,OPEN TO ALL,2018-05-05T18:17:52Z,,CLW,1525544100,11,17,5,7
,OPEN TO ALL,2018-05-05T18:27:52Z,,FSE,1525544700,11,27,5,7
,OPEN TO ALL,2018-05-05T18:47:52Z,,CLW,1525545900,11,47,5,7
,OPEN TO ALL,2018-05-05T18:57:53Z,,FSE,1525546500,11,57,5,7
,OPEN TO ALL,2018-05-05T19:07:53Z,,CLW,1525547100,12,7,5,7
,OPEN TO ALL,2018-05-05T19:12:52Z,,CLW,1525547400,12,12,5,7
,OPEN TO ALL,2018-05-05T19:32:53Z,,FSE,1525548600,12,32,5,7
,OPEN TO ALL,2018-05-05T20:02:53Z,,CLW,1525550400,13,2,5,7
,OPEN TO ALL,2018-05-05T20:07:53Z,,CLW,1525550700,13,7,5,7
,OPEN TO ALL,2018-05-05T20:12:53Z,,FSE,1525551000,13,12,5,7
,OPEN TO ALL,2018-05-05T20:32:52Z,,FSE,1525552200,13,32,5,7
,OPEN TO ALL,2018-05-05T20:37:53Z,,CLW,1525552500,13,37,5,7
,OPEN TO ALL,2018-05-05T20:37:53Z,,FSE,1525552500,13,37,5,7
,OPEN TO ALL,2018-05-05T20:42:53Z,,CLW,1525552800,13,42,5,7
,OPEN TO ALL,2018-05-05T20:47:52Z,,CLW,1525553100,13,47,5,7
,OPEN TO ALL,2018-05-05T20:52:53Z,,CLW,1525553400,13,52,5,7
,OPEN TO ALL,2018-05-05T20:57:53Z,,FSE,1525553700,13,57,5,7
,OPEN TO ALL,2018-05-05T21:12:52Z,,CLW,1525554600,14,12,5,7
,OPEN TO ALL,2018-05-05T21:17:52Z,,CLW,1525554900,14,17,5,7
,OPEN TO ALL,2018-05-05T21:22:53Z,,CLW,1525555200,14,22,5,7
,OPEN TO ALL,2018-05-05T21:32:53Z,,FSE,1525555800,14,32,5,7
,OPEN TO ALL,2018-05-05T22:22:53Z,,FSE,1525558800,15,22,5,7
,OPEN TO ALL,2018-05-05T22:57:54Z,,FSE,1525560900,15,57,5,7
,OPEN TO ALL,2018-05-05T23:22:53Z,,FSE,1525562400,16,22,5,7
,OPEN TO ALL,2018-05-05T23:47:52Z,,CLW,1525563900,16,47,5,7
,OPEN TO ALL,2018-05-05T23:52:53Z,,FSE,1525564200,16,52,5,7
,OPEN TO ALL,2018-05-03T11:22:52Z,,CLW,1525346400,4,22,3,5
,OPEN TO ALL,2018-05-03T11:57:53Z,,FSE,1525348500,4,57,3,5
0.30,HOV 2+ NO TOLL,2018-05-03T12:02:52Z,EL Speed,CLW,1525348800,5,2,3,5
0.30,HOV 2+ NO TOLL,2018-05-03T12:12:53Z,EL Speed,CLW,1525349400,5,12,3,5
0.70,HOV 2+ NO TOLL,2018-05-03T12:37:52Z,EL Speed,CLW,1525350900,5,37,3,5
0.30,HOV 2+ NO TOLL,2018-05-03T12:37:52Z,EL Speed,FSE,1525350900,5,37,3,5
0.30,HOV 2+ NO TOLL,2018-05-03T12:47:53Z,EL Speed,FSE,1525351500,5,47,3,5
0.70,HOV 2+ NO TOLL,2018-05-03T12:52:53Z,EL Speed,CLW,1525351800,5,52,3,5
0.70,HOV 2+ NO TOLL,2018-05-03T12:57:53Z,EL Speed,CLW,1525352100,5,57,3,5
1.50,HOV 2+ NO TOLL,2018-05-03T13:02:53Z,EL Speed,CLW,1525352400,6,2,3,5
1.50,HOV 2+ NO TOLL,2018-05-03T13:27:52Z,EL Speed,CLW,1525353900,6,27,3,5
2.20,HOV 2+ NO TOLL,2018-05-03T13:37:53Z,EL Speed,CLW,1525354500,6,37,3,5
2.20,HOV 2+ NO TOLL,2018-05-03T13:57:53Z,EL Speed,CLW,1525355700,6,57,3,5
0.50,HOV 2+ NO TOLL,2018-05-03T14:37:53Z,EL Speed,FSE,1525358100,7,37,3,5
5.70,HOV 2+ NO TOLL,2018-05-03T14:42:53Z,EL Speed,CLW,1525358400,7,42,3,5
0.50,HOV 2+ NO TOLL,2018-05-03T14:42:53Z,EL Speed,FSE,1525358400,7,42,3,5
0.50,HOV 2+ NO TOLL,2018-05-03T14:52:53Z,EL Speed,FSE,1525359000,7,52,3,5
6.00,HOV 2+ NO TOLL,2018-05-03T14:57:52Z,EL Speed,CLW,1525359300,7,57,3,5
0.50,HOV 2+ NO TOLL,2018-05-03T14:57:52Z,EL Speed,FSE,1525359300,7,57,3,5
7.20,HOV 2+ NO TOLL,2018-05-03T15:37:53Z,EL Speed,CLW,1525361700,8,37,3,5
7.80,HOV 2+ NO TOLL,2018-05-03T15:52:52Z,EL Speed,CLW,1525362600,8,52,3,5
7.80,HOV 2+ NO TOLL,2018-05-03T15:57:53Z,EL Speed,CLW,1525362900,8,57,3,5
7.60,HOV 2+ NO TOLL,2018-05-03T16:02:53Z,EL Speed,CLW,1525363200,9,2,3,5
8.00,HOV 2+ NO TOLL,2018-05-03T16:12:53Z,EL Speed,CLW,1525363800,9,12,3,5
,OPEN TO ALL,2018-05-03T16:17:53Z,,FSE,1525364100,9,17,3,5
5.90,HOV 2+ NO TOLL,2018-05-03T16:42:53Z,EL Speed,CLW,1525365600,9,42,3,5
,OPEN TO ALL,2018-05-03T16:47:52Z,,FSE,1525365900,9,47,3,5
,OPEN TO ALL,2018-05-03T17:12:53Z,,CLW,1525367400,10,12,3,5
,OPEN TO ALL,2018-05-03T17:27:53Z,,CLW,1525368300,10,27,3,5
,OPEN TO ALL,2018-05-03T17:52:52Z,,CLW,1525369800,10,52,3,5
,OPEN TO ALL,2018-05-03T17:52:52Z,,FSE,1525369800,10,52,3,5
,OPEN TO ALL,2018-05-03T18:22:52Z,,FSE,1525371600,11,22,3,5
,OPEN TO ALL,2018-05-03T18:27:53Z,,FSE,1525371900,11,27,3,5
,OPEN TO ALL,2018-05-03T18:57:53Z,,CLW,1525373700,11,57,3,5
,OPEN TO ALL,2018-05-03T19:22:52Z,,FSE,1525375200,12,22,3,5
,OPEN TO ALL,2018-05-03T19:22:52Z,,CLW,1525375200,12,22,3,5
,OPEN TO ALL,2018-05-03T19:42:53Z,,CLW,1525376400,12,42,3,5
,OPEN TO ALL,2018-05-03T19:47:53Z,,FSE,1525376700,12,47,3,5
,OPEN TO ALL,2018-05-03T20:17:53Z,,FSE,1525378500,13,17,3,5
,OPEN TO ALL,2018-05-03T20:22:53Z,,CLW,1525378800,13,22,3,5
,OPEN TO ALL,2018-05-03T20:37:53Z,,CLW,1525379700,13,37,3,5
,OPEN TO ALL,2018-05-03T21:02:53Z,,CLW,1525381200,14,2,3,5
,OPEN TO ALL,2018-05-03T21:27:52Z,,FSE,1525382700,14,27,3,5
3.10,HOV 2+ NO TOLL,2018-05-03T22:12:53Z,EL Speed,FSE,1525385400,15,12,3,5
2.10,HOV 2+ NO TOLL,2018-05-03T22:22:53Z,EL Speed,FSE,1525386000,15,22,3,5
1.20,HOV 2+ NO TOLL,2018-05-03T22:52:54Z,EL Speed,FSE,1525387800,15,52,3,5
1.20,HOV 2+ NO TOLL,2018-05-03T22:57:53Z,EL Speed,FSE,1525388100,15,57,3,5
0.70,HOV 2+ NO TOLL,2018-05-03T23:02:53Z,EL Speed,CLW,1525388400,16,2,3,5
2.00,HOV 2+ NO TOLL,2018-05-03T23:07:53Z,EL Speed,FSE,1525388700,16,7,3,5
0.70,HOV 2+ NO TOLL,2018-05-03T23:17:53Z,EL Speed,CLW,1525389300,16,17,3,5
2.20,HOV 2+ NO TOLL,2018-05-03T23:22:53Z,EL Speed,FSE,1525389600,16,22,3,5
0.70,HOV 2+ NO TOLL,2018-05-03T23:42:53Z,EL Speed,CLW,1525390800,16,42,3,5
1.60,HOV 2+ NO TOLL,2018-05-04T00:22:52Z,EL Speed,CLW,1525393200,17,22,3,5
6.60,HOV 2+ NO TOLL,2018-05-04T00:37:53Z,GP Speed,FSE,1525394100,17,37,3,5
6.40,HOV 2+ NO TOLL,2018-05-04T00:42:53Z,GP Speed,FSE,1525394400,17,42,3,5
1.00,HOV 2+ NO TOLL,2018-05-04T01:02:54Z,EL Speed,CLW,1525395600,18,2,3,5
5.30,HOV 2+ NO TOLL,2018-05-04T01:07:53Z,EL Speed,FSE,1525395900,18,7,3,5
4.00,HOV 2+ NO TOLL,2018-05-04T01:32:53Z,EL Speed,FSE,1525397400,18,32,3,5
3.50,HOV 2+ NO TOLL,2018-05-04T01:37:52Z,EL Speed,FSE,1525397700,18,37,3,5
,OPEN TO ALL,2018-05-04T02:02:53Z,,CLW,1525399200,19,2,3,5
,OPEN TO ALL,2018-05-04T02:07:53Z,,CLW,1525399500,19,7,3,5
,OPEN TO ALL,2018-05-04T02:07:53Z,,FSE,1525399500,19,7,3,5
,OPEN TO ALL,2018-05-04T02:22:52Z,,CLW,1525400400,19,22,3,5
,OPEN TO ALL,2018-05-04T02:27:53Z,,FSE,1525400700,19,27,3,5
,OPEN TO ALL,2018-05-04T02:42:53Z,,CLW,1525401600,19,42,3,5
,OPEN TO ALL,2018-05-04T02:47:52Z,,CLW,1525401900,19,47,3,5
,OPEN TO ALL,2018-05-04T02:52:52Z,,FSE,1525402200,19,52,3,5
,OPEN TO ALL,2018-05-04T03:07:53Z,,FSE,1525403100,20,7,3,5
,OPEN TO ALL,2018-05-04T03:12:53Z,,CLW,1525403400,20,12,3,5
,OPEN TO ALL,2018-05-04T03:17:53Z,,FSE,1525403700,20,17,3,5
,OPEN TO ALL,2018-05-04T03:22:53Z,,FSE,1525404000,20,22,3,5
,OPEN TO ALL,2018-05-04T03:57:52Z,,CLW,1525406100,20,57,3,5
,OPEN TO ALL,2018-05-04T04:07:52Z,,CLW,1525406700,21,7,3,5
,OPEN TO ALL,2018-05-04T04:07:52Z,,FSE,1525406700,21,7,3,5
,OPEN TO ALL,2018-05-04T04:32:54Z,,FSE,1525408200,21,32,3,5
,OPEN TO ALL,2018-05-04T04:37:53Z,,FSE,1525408500,21,37,3,5
,OPEN TO ALL,2018-05-04T04:57:53Z,,CLW,1525409700,21,57,3,5
,OPEN TO ALL,2018-05-04T05:07:53Z,,FSE,1525410300,22,7,3,5
,OPEN TO ALL,2018-05-04T05:12:53Z,,CLW,1525410600,22,12,3,5
,OPEN TO ALL,2018-05-04T05:22:53Z,,CLW,1525411200,22,22,3,5
,OPEN TO ALL,2018-05-04T06:47:53Z,,CLW,1525416300,23,47,3,5
,OPEN TO ALL,2018-05-04T06:52:53Z,,FSE,1525416600,23,52,3,5
,OPEN TO ALL,2018-05-04T07:02:53Z,,FSE,1525417200,0,2,4,6
,OPEN TO ALL,2018-05-04T07:02:53Z,,CLW,1525417200,0,2,4,6
,OPEN TO ALL,2018-05-04T07:07:53Z,,FSE,1525417500,0,7,4,6
