"","joinid","permyear","permdate","county","jurisdictn","apn","address","zip","projname","hcategory","verylow","low","moderate","abovemod","totalunit","infill","affrdunit","deedaffrd","asstaffrd","opnaffrd","tenure","rpa","rhna","rhnacyc","pda","pdaid","tpa","hoa","occertiss","occertyr","occertdt","mapped","notes"
"2382","CONT0004456","2016","Feb 19","6013","Contra Costa Unincorporated","380231010","14 GOREE CT","94553-2119","BIR15-011065","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2383","CONT0004457","2016","Mar 31","6013","Contra Costa Unincorporated","418061022","5712 MC BRYDE AVE","94805-1149","BIR15-010869","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2384","CONT0004458","2016","Jan 26","6013","Contra Costa Unincorporated","357260069","1241 7TH ST","94572-1641","BIR15-008334","SF",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2385","CONT0004459","2016","Jan 22","6013","Contra Costa Unincorporated","211350002","3215 ASHBOURNE CIR","94583","BIR16-000411","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2386","CONT0004460","2016","May 23","6013","Contra Costa Unincorporated","211250002","11 STARCROSS DR","94583-9181","BIR16-001938","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2387","CONT0004461","2016","Dec 14","6013","Contra Costa Unincorporated","184140024","632 CENTER ST","94595-1332","BIR16-010027","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2388","CONT0004462","2016","Dec 19","6013","Contra Costa Unincorporated","182150025","76 AMIGO LN","94596-6103","BIR16-009842","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2389","CONT0004463","2016","Jul 06","6013","Contra Costa Unincorporated","148270046","100 ALDERWOOD RD","94598-1042","BIR16-001606","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2390","CONT0004464","2016","Nov 21","6013","Contra Costa Unincorporated","182150025","78 AMIGO LN","94596-6103","BIR16-009837","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2391","CONT0004465","2016","Feb 29","6013","Contra Costa Unincorporated","184120088","23 BLADE WAY","94595","BIR14-007678","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2392","CONT0004466","2016","May 19","6013","Contra Costa Unincorporated","238011004","2541 OLYMPIC BLVD","94595-1509","BIR16-001731","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2393","CONT0004467","2016","Sep 22","6013","Contra Costa Unincorporated","193030027","10 CAMINO MONTE SOL","94507-1422","BIR16-000027","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2394","CONT0004468","2016","Oct 07","6013","Contra Costa Unincorporated","187232034","1050 LIVORNA","94507-1216","BIR16-007818","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2395","CONT0004469","2016","Sep 01","6013","Contra Costa Unincorporated","188412014","200 SYDNEY","94507","BIR16-003283","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2396","CONT0004470","2016","Jul 29","6013","Contra Costa Unincorporated","198111037","70 HOLIDAY","94507-2116","BIR16-005483","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2397","CONT0004471","2016","Jan 28","6013","Contra Costa Unincorporated","188450018","91 CASTLE CREST","94507-2680","BIR14-010923","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2398","CONT0004472","2016","Oct 04","6013","Contra Costa Unincorporated","354178007","1216 ROSE CROCKETT","94525-1363","BIR16-006240","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2399","CONT0004473","2016","Nov 15","6013","Contra Costa Unincorporated","206770002","1314 CHARBRAY","94526","BIR16-011397","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2400","CONT0004474","2016","Oct 17","6013","Contra Costa Unincorporated","203710003","38 MAGNOLIA","94506-4541","BIR16-006651","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2401","CONT0004475","2016","Aug 02","6013","Contra Costa Unincorporated","206760008","1282 CHARBRAY","94526","BIR16-006773","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2402","CONT0004476","2016","Dec 12","6013","Contra Costa Unincorporated","195340042","2611 CABALLO RANCHERO","94528","BIR16-011280","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2403","CONT0004477","2016","Aug 02","6013","Contra Costa Unincorporated","430132003","5316 SOBRANTE AVE","94803-1434","BIR16-005707","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2404","CONT0004478","2016","Nov 15","6013","Contra Costa Unincorporated","362110035","317 RANCHO DE MARIA","94553-9675","BIR15-012473","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2405","CONT0004479","2016","Jan 13","6013","Contra Costa Unincorporated","357251013","1305 MAHONEY ST","94572-1608","BIR15-005357","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2406","CONT0004480","2016","Apr 08","6013","Contra Costa Unincorporated","172091011","55 FRANCES WAY","94597-2121","BIR15-013174","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2407","CONT0004481","2016","Feb 18","6013","Contra Costa Unincorporated","183240029","123 MURWOOD CT","94596-5723","BIR15-010235","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2408","CONT0004482","2016","Dec 15","6013","Contra Costa Unincorporated","183300017","1321 MOUNTAIN VIEW BLVD","94596-6042","BIR16-001480","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2409","CONT0004483","2016","May 17","6013","Contra Costa Unincorporated","188031002","2218 TICE VALLEY BLVD","94595-2616","BIR15-010523","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2410","CONT0004484","2016","Jul 25","6013","Contra Costa Unincorporated","183121014","2110 HILLVIEW DRIVE","94596-5722","BIR16-000789","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2411","CONT0004485","2016","Sep 13","6013","Contra Costa Unincorporated","180370008","1292 MOUNTAIN VIEW BLVD","94596-6039","BIR16-008061","SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2412","CONT0004486","2016",NULL,"6013","El Cerrito",NULL,"1552 Madera Circle",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2413","CONT0004487","2016",NULL,"6013","El Cerrito",NULL,"1548 Madera Circle",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2414","CONT0004488","2016",NULL,"6013","El Cerrito",NULL,"917 Clark Place",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2415","CONT0004489","2016",NULL,"6013","El Cerrito",NULL,"7141 Plank Avenue",NULL,NULL,"SU",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2416","CONT0004490","2016",NULL,"6013","El Cerrito",NULL,"2549 Tamalpais Avenue",NULL,NULL,"SU",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2417","CONT0004491","2016",NULL,"6013","El Cerrito",NULL,"534 Albemarle Street",NULL,NULL,"SU",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2418","CONT0004492","2016",NULL,"6013","El Cerrito",NULL,"5435 Poinsett Avenue",NULL,NULL,"SU",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2419","CONT0004493","2016","Aug 18","6013","Hercules",NULL,"1893 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2420","CONT0004494","2016","Aug 18","6013","Hercules",NULL,"1891 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2421","CONT0004495","2016","Aug 18","6013","Hercules",NULL,"1952 John Muir Pkwy",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2422","CONT0004496","2016","Aug 22","6013","Hercules",NULL,"1954 John Muir Pkwy",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2423","CONT0004497","2016","Oct 04","6013","Hercules",NULL,"196 Violet Rd",NULL,"TWO STORY DETACHED UNIT IN BACK OF PROPERTY","SU",0,1,0,0,1,0,1,0,0,1,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2424","CONT0004498","2016","Nov 17","6013","Hercules",NULL,"1812 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2425","CONT0004499","2016","Nov 17","6013","Hercules",NULL,"1822 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2426","CONT0004500","2016","Nov 17","6013","Hercules",NULL,"1832 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2427","CONT0004501","2016","Nov 17","6013","Hercules",NULL,"1842 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2428","CONT0004502","2016","Nov 17","6013","Hercules",NULL,"1852 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2429","CONT0004503","2016","Nov 17","6013","Hercules",NULL,"1862 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2430","CONT0004504","2016","Nov 17","6013","Hercules",NULL,"1872 Shasta Ln",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2431","CONT0004505","2016","Nov 17","6013","Hercules",NULL,"1892 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2432","CONT0004506","2016","Nov 17","6013","Hercules",NULL,"1882 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2433","CONT0004507","2016","Nov 17","6013","Hercules",NULL,"1950 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2434","CONT0004508","2016","Nov 17","6013","Hercules",NULL,"1948 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2435","CONT0004509","2016","Nov 17","6013","Hercules",NULL,"1946 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2436","CONT0004510","2016","Nov 17","6013","Hercules",NULL,"1944 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2437","CONT0004511","2016","Nov 17","6013","Hercules",NULL,"1942 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2438","CONT0004512","2016","Nov 17","6013","Hercules",NULL,"1940 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2439","CONT0004513","2016","Nov 17","6013","Hercules",NULL,"1938 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2440","CONT0004514","2016","Nov 17","6013","Hercules",NULL,"1936 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2441","CONT0004515","2016","Nov 17","6013","Hercules",NULL,"1934 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2442","CONT0004516","2016","Nov 17","6013","Hercules",NULL,"1932 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2443","CONT0004517","2016","Nov 17","6013","Hercules",NULL,"1930 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2444","CONT0004518","2016","Nov 17","6013","Hercules",NULL,"1928 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2445","CONT0004519","2016","Nov 17","6013","Hercules",NULL,"1926 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2446","CONT0004520","2016","Nov 17","6013","Hercules",NULL,"1922 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2447","CONT0004521","2016","Nov 17","6013","Hercules",NULL,"1918 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2448","CONT0004522","2016","Nov 17","6013","Hercules",NULL,"1914 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2449","CONT0004523","2016","Nov 17","6013","Hercules",NULL,"1910 Tioga Loop",NULL,"MUIR POINTE FOR TAYLOR MORRISON","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2450","CONT0004524","2016",NULL,"6013","Lafayette","241-020-005",NULL,NULL,"Lennar","5+",2,2,6,56,66,0,10,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Project associated to additional APNs: 241-020-008  241-020-013"
"2451","CONT0004525","2016",NULL,"6013","Lafayette",NULL,"942 Dewing",NULL,NULL,"2-4",0,0,2,0,2,0,2,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2452","CONT0004526","2016",NULL,"6013","Lafayette",NULL,"3695 Nordstrom Ln",NULL,NULL,"SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2453","CONT0004527","2016",NULL,"6013","Lafayette","234-200-025","3344 Las Huertas",NULL,NULL,"SU",0,0,1,0,1,0,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2454","CONT0004528","2016",NULL,"6013","Lafayette","169-120-014","1547 Rancho View Dr",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2455","CONT0004529","2016",NULL,"6013","Lafayette","245-090-014","1204 Glen Rd",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2456","CONT0004530","2016",NULL,"6013","Lafayette","169-160-006","1496 Pleasant Hill Rd",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2457","CONT0004531","2016",NULL,"6013","Lafayette","244-220-053","4 Dollis Park Rd",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2458","CONT0004532","2016",NULL,"6013","Lafayette","251-050-027","115 Wilderness Ln",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2459","CONT0004533","2016",NULL,"6013","Lafayette","244-023-002","3848 Palo Alto Dr",NULL,NULL,"SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2460","CONT0004534","2016","Apr 11","6013","Martinez","370-251-016","3115 ALHAMBRA",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0405"
"2461","CONT0004535","2016","Feb 23","6013","Martinez","161-510-006","609 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0217"
"2462","CONT0004536","2016","Feb 23","6013","Martinez","161-510-006","613 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0218"
"2463","CONT0004537","2016","Feb 23","6013","Martinez","161-510-006","617 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0219"
"2464","CONT0004538","2016","Feb 23","6013","Martinez","161-510-006","621 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0220"
"2465","CONT0004539","2016","Feb 23","6013","Martinez","161-510-006","801 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0221"
"2466","CONT0004540","2016","Feb 23","6013","Martinez","161-510-006","805 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0222"
"2467","CONT0004541","2016","Feb 23","6013","Martinez","161-510-006","809 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0224"
"2468","CONT0004542","2016","Feb 23","6013","Martinez","161-510-006","813 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"issued; 16BLD-0225"
"2469","CONT0004543","2016","Feb 23","6013","Martinez","161-510-006","817 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0227"
"2470","CONT0004544","2016","Feb 23","6013","Martinez",NULL,"901 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0228"
"2471","CONT0004545","2016","Feb 23","6013","Martinez","161-510-006","905 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"issued; 16BLD-0229"
"2472","CONT0004546","2016","Feb 23","6013","Martinez","161-510-006","909 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0230"
"2473","CONT0004547","2016","Feb 22","6013","Martinez","161-510-006","605 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0214"
"2474","CONT0004548","2016","Feb 19","6013","Martinez","161-510-006","601 TIERNEY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Issued; 16BLD-0203"
"2475","CONT0004549","2016","Dec 09","6013","Moraga","255850001","173 Willowbrook Lane","94556","Harvest Court","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2476","CONT0004550","2019","Dec 09","6013","Moraga","255850002","177 Willowbrook Lane","94556","Harvest Court","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2477","CONT0004551","2020","Dec 19","6013","Moraga","255850014","168 Willowbrook Lane","94556","Harvest Court","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2478","CONT0004552","2016","Jan 26","6013","Oakley","037-550-018","620 BRINWOOD WAY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2479","CONT0004553","2016","Jan 26","6013","Oakley","037-550-019","624 BRINWOOD WAY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2480","CONT0004554","2016","Jan 26","6013","Oakley","037-550-020","628 BRINWOOD WAY",NULL,NULL,"SF",0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
