ZIP,City,Stab,CntyName,Ziptype,Location,Decommissioned
93562,TRONA,CA,SAN BERNARDINO,STANDARD,"Trona, CA",No
93563,VALYERMO,CA,LOS ANGELES,STANDARD,"Valyermo, CA",No
93581,TEHACHAPI,CA,KERN,STANDARD,"Tehachapi, CA",No
93584,LANCASTER,CA,LOS ANGELES,STANDARD,"Lancaster, CA",No
93586,LANCASTER,CA,LOS ANGELES,STANDARD,"Lancaster, CA",No
93590,PALMDALE,CA,LOS ANGELES,STANDARD,"Palmdale, CA",No
93591,PALMDALE,CA,LOS ANGELES,STANDARD,"Palmdale, CA",No
93592,TRONA,CA,SAN BERNARDINO,STANDARD,"Trona, CA",No
93596,BORON,CA,KERN,STANDARD,"Boron, CA",No
93599,PALMDALE,CA,LOS ANGELES,UNIQUE,"Palmdale, CA",No
93601,AHWAHNEE,CA,MADERA,STANDARD,"Ahwahnee, CA",No
93602,AUBERRY,CA,FRESNO,STANDARD,"Auberry, CA",No
93603,BADGER,CA,TULARE,STANDARD,"Badger, CA",No
93604,BASS LAKE,CA,MADERA,STANDARD,"Bass Lake, CA",No
93605,BIG CREEK,CA,FRESNO,PO BOX ONLY,"Big Creek, CA",No
93606,BIOLA,CA,FRESNO,PO BOX ONLY,"Biola, CA",No
93607,BURREL,CA,FRESNO,STANDARD,"Burrel, CA",No
93608,CANTUA CREEK,CA,FRESNO,STANDARD,"Cantua Creek, CA",No
93609,CARUTHERS,CA,FRESNO,STANDARD,"Caruthers, CA",No
93610,CHOWCHILLA,CA,MADERA,STANDARD,"Chowchilla, CA",No
93611,CLOVIS,CA,FRESNO,STANDARD,"Clovis, CA",No
93612,CLOVIS,CA,FRESNO,STANDARD,"Clovis, CA",No
93613,CLOVIS,CA,FRESNO,STANDARD,"Clovis, CA",No
93614,COARSEGOLD,CA,MADERA,STANDARD,"Coarsegold, CA",No
93615,CUTLER,CA,TULARE,STANDARD,"Cutler, CA",No
93616,DEL REY,CA,FRESNO,STANDARD,"Del Rey, CA",No
93618,DINUBA,CA,TULARE,STANDARD,"Dinuba, CA",No
93619,CLOVIS,CA,FRESNO,,"Clovis, CA",No
93620,DOS PALOS,CA,MERCED,STANDARD,"Dos Palos, CA",No
93621,DUNLAP,CA,FRESNO,STANDARD,"Dunlap, CA",No
93622,FIREBAUGH,CA,FRESNO,STANDARD,"Firebaugh, CA",No
93623,FISH CAMP,CA,MARIPOSA,STANDARD,"Fish Camp, CA",No
93624,FIVE POINTS,CA,FRESNO,PO BOX ONLY,"Five Points, CA",No
93625,FOWLER,CA,FRESNO,STANDARD,"Fowler, CA",No
93626,FRIANT,CA,FRESNO,STANDARD,"Friant, CA",No
93627,HELM,CA,FRESNO,PO BOX ONLY,"Helm, CA",No
93628,HUME,CA,FRESNO,STANDARD,"Hume, CA",No
93630,KERMAN,CA,FRESNO,STANDARD,"Kerman, CA",No
93631,KINGSBURG,CA,FRESNO,STANDARD,"Kingsburg, CA",No
93633,KINGS CANYON NATIONAL PK,CA,TULARE,STANDARD,"Kings Canyon National Pk, CA",No
93634,LAKESHORE,CA,FRESNO,STANDARD,"Lakeshore, CA",No
93635,LOS BANOS,CA,MERCED,STANDARD,"Los Banos, CA",No
93636,MADERA,CA,MADERA,,"Madera, CA",No
93637,MADERA,CA,MADERA,STANDARD,"Madera, CA",No
93638,MADERA,CA,MADERA,STANDARD,"Madera, CA",No
93639,MADERA,CA,MADERA,STANDARD,"Madera, CA",No
93640,MENDOTA,CA,FRESNO,STANDARD,"Mendota, CA",No
93641,MIRAMONTE,CA,FRESNO,STANDARD,"Miramonte, CA",No
93642,MONO HOT SPRINGS,CA,FRESNO,STANDARD,"Mono Hot Springs, CA",No
93643,NORTH FORK,CA,MADERA,STANDARD,"North Fork, CA",No
93644,OAKHURST,CA,MADERA,STANDARD,"Oakhurst, CA",No
93645,O NEALS,CA,MADERA,STANDARD,"O Neals, CA",No
93646,ORANGE COVE,CA,FRESNO,STANDARD,"Orange Cove, CA",No
93647,OROSI,CA,TULARE,STANDARD,"Orosi, CA",No
93648,PARLIER,CA,FRESNO,STANDARD,"Parlier, CA",No
93649,PIEDRA,CA,FRESNO,PO BOX ONLY,"Piedra, CA",No
93650,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93651,PRATHER,CA,FRESNO,STANDARD,"Prather, CA",No
93652,RAISIN CITY,CA,FRESNO,STANDARD,"Raisin City, CA",No
93653,RAYMOND,CA,MADERA,STANDARD,"Raymond, CA",No
93654,REEDLEY,CA,FRESNO,STANDARD,"Reedley, CA",No
93656,RIVERDALE,CA,FRESNO,STANDARD,"Riverdale, CA",No
93657,SANGER,CA,FRESNO,STANDARD,"Sanger, CA",No
93660,SAN JOAQUIN,CA,FRESNO,STANDARD,"San Joaquin, CA",No
93661,SANTA RITA PARK,CA,MERCED,PO BOX ONLY,"Santa Rita Park, CA",No
93662,SELMA,CA,FRESNO,STANDARD,"Selma, CA",No
93664,SHAVER LAKE,CA,FRESNO,STANDARD,"Shaver Lake, CA",No
93665,SOUTH DOS PALOS,CA,MERCED,PO BOX ONLY,"South Dos Palos, CA",No
93666,SULTANA,CA,TULARE,PO BOX ONLY,"Sultana, CA",No
93667,TOLLHOUSE,CA,FRESNO,STANDARD,"Tollhouse, CA",No
93668,TRANQUILLITY,CA,FRESNO,STANDARD,"Tranquillity, CA",No
93669,WISHON,CA,MADERA,STANDARD,"Wishon, CA",No
93670,YETTEM,CA,TULARE,PO BOX ONLY,"Yettem, CA",No
93673,TRAVER,CA,TULARE,PO BOX ONLY,"Traver, CA",No
93675,SQUAW VALLEY,CA,FRESNO,STANDARD,"Squaw Valley, CA",No
93701,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93702,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93703,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93704,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93705,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93706,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93707,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93708,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93709,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93710,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93711,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93712,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93714,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93715,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93716,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93717,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93718,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93720,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93721,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93722,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93723,FRESNO,CA,FRESNO,,"Fresno, CA",No
93724,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93725,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93726,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93727,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93728,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93729,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93730,FRESNO,CA,FRESNO,,"Fresno, CA",No
93740,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93741,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93744,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93745,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93747,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93750,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93755,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93760,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93761,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93764,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93765,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93771,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93772,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93773,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93774,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93775,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93776,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93777,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93778,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93779,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93780,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",Yes
93784,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",Yes
93786,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93790,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93791,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93792,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93793,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93794,FRESNO,CA,FRESNO,STANDARD,"Fresno, CA",No
93844,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93888,FRESNO,CA,FRESNO,UNIQUE,"Fresno, CA",No
93901,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93902,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93905,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93906,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93907,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93908,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93912,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93915,SALINAS,CA,MONTEREY,STANDARD,"Salinas, CA",No
93920,BIG SUR,CA,MONTEREY,STANDARD,"Big Sur, CA",No
93921,CARMEL BY THE SEA,CA,MONTEREY,STANDARD,"Carmel By The Sea, CA",No
93922,CARMEL,CA,MONTEREY,STANDARD,"Carmel, CA",No
93923,CARMEL,CA,MONTEREY,STANDARD,"Carmel, CA",No
93924,CARMEL VALLEY,CA,MONTEREY,STANDARD,"Carmel Valley, CA",No
93925,CHUALAR,CA,MONTEREY,STANDARD,"Chualar, CA",No
93926,GONZALES,CA,MONTEREY,STANDARD,"Gonzales, CA",No
93927,GREENFIELD,CA,MONTEREY,STANDARD,"Greenfield, CA",No
93928,JOLON,CA,MONTEREY,PO BOX ONLY,"Jolon, CA",No
93930,KING CITY,CA,MONTEREY,STANDARD,"King City, CA",No
93932,LOCKWOOD,CA,MONTEREY,PO BOX ONLY,"Lockwood, CA",No
93933,MARINA,CA,MONTEREY,STANDARD,"Marina, CA",No
93940,MONTEREY,CA,MONTEREY,STANDARD,"Monterey, CA",No
93942,MONTEREY,CA,MONTEREY,STANDARD,"Monterey, CA",No
93943,MONTEREY,CA,MONTEREY,STANDARD,"Monterey, CA",No
93944,MONTEREY,CA,MONTEREY,STANDARD,"Monterey, CA",No
93950,PACIFIC GROVE,CA,MONTEREY,STANDARD,"Pacific Grove, CA",No
93953,PEBBLE BEACH,CA,MONTEREY,STANDARD,"Pebble Beach, CA",No
93954,SAN LUCAS,CA,MONTEREY,PO BOX ONLY,"San Lucas, CA",No
93955,SEASIDE,CA,MONTEREY,STANDARD,"Seaside, CA",No
93960,SOLEDAD,CA,MONTEREY,STANDARD,"Soledad, CA",No
93962,SPRECKELS,CA,MONTEREY,STANDARD,"Spreckels, CA",No
94002,BELMONT,CA,SAN MATEO,STANDARD,"Belmont, CA",No
94005,BRISBANE,CA,SAN MATEO,STANDARD,"Brisbane, CA",No
94010,BURLINGAME,CA,SAN MATEO,STANDARD,"Burlingame, CA",No
94011,BURLINGAME,CA,SAN MATEO,STANDARD,"Burlingame, CA",No
94013,DALY CITY,CA,SAN MATEO,UNIQUE,"Daly City, CA",Yes
94014,DALY CITY,CA,SAN MATEO,STANDARD,"Daly City, CA",No
94015,DALY CITY,CA,SAN MATEO,STANDARD,"Daly City, CA",No
94016,DALY CITY,CA,SAN MATEO,STANDARD,"Daly City, CA",No
94017,DALY CITY,CA,SAN MATEO,STANDARD,"Daly City, CA",No
94018,EL GRANADA,CA,SAN MATEO,PO BOX ONLY,"El Granada, CA",No
94019,HALF MOON BAY,CA,SAN MATEO,STANDARD,"Half Moon Bay, CA",No
94020,LA HONDA,CA,SAN MATEO,STANDARD,"La Honda, CA",No
94021,LOMA MAR,CA,SAN MATEO,STANDARD,"Loma Mar, CA",No
94022,LOS ALTOS,CA,SANTA CLARA,STANDARD,"Los Altos, CA",No
94023,LOS ALTOS,CA,SANTA CLARA,STANDARD,"Los Altos, CA",No
94024,LOS ALTOS,CA,SANTA CLARA,STANDARD,"Los Altos, CA",No
94025,MENLO PARK,CA,SAN MATEO,STANDARD,"Menlo Park, CA",No
94026,MENLO PARK,CA,SAN MATEO,STANDARD,"Menlo Park, CA",No
94027,ATHERTON,CA,SAN MATEO,STANDARD,"Atherton, CA",No
94028,PORTOLA VALLEY,CA,SAN MATEO,STANDARD,"Portola Valley, CA",No
94030,MILLBRAE,CA,SAN MATEO,STANDARD,"Millbrae, CA",No
94035,MOUNTAIN VIEW,CA,SANTA CLARA,STANDARD,"Mountain View, CA",No
94037,MONTARA,CA,SAN MATEO,PO BOX ONLY,"Montara, CA",No
94038,MOSS BEACH,CA,SAN MATEO,STANDARD,"Moss Beach, CA",No
94039,MOUNTAIN VIEW,CA,SANTA CLARA,STANDARD,"Mountain View, CA",No
94040,MOUNTAIN VIEW,CA,SANTA CLARA,STANDARD,"Mountain View, CA",No
94041,MOUNTAIN VIEW,CA,SANTA CLARA,STANDARD,"Mountain View, CA",No
94042,MOUNTAIN VIEW,CA,SANTA CLARA,STANDARD,"Mountain View, CA",No
94043,MOUNTAIN VIEW,CA,SANTA CLARA,STANDARD,"Mountain View, CA",No
94044,PACIFICA,CA,SAN MATEO,STANDARD,"Pacifica, CA",No
94060,PESCADERO,CA,SAN MATEO,STANDARD,"Pescadero, CA",No
94061,REDWOOD CITY,CA,SAN MATEO,STANDARD,"Redwood City, CA",No
94062,REDWOOD CITY,CA,SAN MATEO,STANDARD,"Redwood City, CA",No
94063,REDWOOD CITY,CA,SAN MATEO,STANDARD,"Redwood City, CA",No
94064,REDWOOD CITY,CA,SAN MATEO,STANDARD,"Redwood City, CA",No
94065,REDWOOD CITY,CA,SAN MATEO,STANDARD,"Redwood City, CA",No
94066,SAN BRUNO,CA,SAN MATEO,STANDARD,"San Bruno, CA",No
94070,SAN CARLOS,CA,SAN MATEO,STANDARD,"San Carlos, CA",No
94074,SAN GREGORIO,CA,SAN MATEO,STANDARD,"San Gregorio, CA",No
94080,SOUTH SAN FRANCISCO,CA,SAN MATEO,STANDARD,"South San Francisco, CA",No
94083,SOUTH SAN FRANCISCO,CA,SAN MATEO,STANDARD,"South San Francisco, CA",No
94085,SUNNYVALE,CA,SANTA CLARA,STANDARD,"Sunnyvale, CA",No
94086,SUNNYVALE,CA,SANTA CLARA,STANDARD,"Sunnyvale, CA",No
94087,SUNNYVALE,CA,SANTA CLARA,STANDARD,"Sunnyvale, CA",No
94088,SUNNYVALE,CA,SANTA CLARA,STANDARD,"Sunnyvale, CA",No
94089,SUNNYVALE,CA,SANTA CLARA,STANDARD,"Sunnyvale, CA",No
94101,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94102,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94103,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94104,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94105,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94106,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94107,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94108,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94109,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94110,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94111,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94112,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94114,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94115,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94116,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94117,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94118,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94119,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94120,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94121,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94122,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94123,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94124,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94125,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94126,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94127,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94128,SAN FRANCISCO,CA,SAN MATEO,STANDARD,"San Francisco, CA",No
94129,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94130,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94131,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94132,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94133,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94134,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94135,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94136,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94137,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94138,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94139,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94140,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94141,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94142,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94143,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94144,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94145,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94146,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94147,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94150,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94151,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94152,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94153,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94154,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94155,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94156,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94158,SAN FRANCISCO,CA,SAN MATEO,,"San Francisco, CA",No
94159,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94160,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94161,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94162,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94163,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94164,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94171,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94172,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94175,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",Yes
94177,SAN FRANCISCO,CA,SAN FRANCISCO,UNIQUE,"San Francisco, CA",No
94188,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD,"San Francisco, CA",No
94199,SAN FRANCISCO,CA,SAN MATEO,,"San Francisco, CA",Yes
94203,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94204,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94205,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94206,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94207,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94208,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94209,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94211,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94229,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94230,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94232,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94234,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94235,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94236,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94237,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94239,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94240,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94244,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94245,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94246,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94247,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94248,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94249,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94250,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94252,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94254,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94256,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94257,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94258,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94259,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94261,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94262,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94263,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94267,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94268,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94269,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94271,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94273,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94274,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94277,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94278,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94279,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94280,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94282,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94283,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94284,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94285,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94286,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94287,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94288,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94289,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94290,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94291,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94293,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94294,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94295,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94296,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94297,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94298,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94299,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
94301,PALO ALTO,CA,SANTA CLARA,STANDARD,"Palo Alto, CA",No
94302,PALO ALTO,CA,SANTA CLARA,STANDARD,"Palo Alto, CA",No
94303,PALO ALTO,CA,SAN MATEO,STANDARD,"Palo Alto, CA",No
94304,PALO ALTO,CA,SANTA CLARA,STANDARD,"Palo Alto, CA",No
94305,STANFORD,CA,SANTA CLARA,STANDARD,"Stanford, CA",No
94306,PALO ALTO,CA,SANTA CLARA,STANDARD,"Palo Alto, CA",No
94309,PALO ALTO,CA,SANTA CLARA,STANDARD,"Palo Alto, CA",No
94401,SAN MATEO,CA,SAN MATEO,STANDARD,"San Mateo, CA",No
94402,SAN MATEO,CA,SAN MATEO,STANDARD,"San Mateo, CA",No
94403,SAN MATEO,CA,SAN MATEO,STANDARD,"San Mateo, CA",No
94404,SAN MATEO,CA,SAN MATEO,STANDARD,"San Mateo, CA",No
